symbol,name,market,price,low_60d,rebound_pct,rsi
263920,휴엠앤씨,KOSDAQ,4260.0,3685.0,15.603799185888745,55.0
208370,셀바스헬스케어,KOSDAQ,4565.0,3950.0,15.569620253164551,40.56437389770723
278280,천보,KOSDAQ,46800.0,40500.0,15.555555555555545,42.35127478753541
390390,미국반도체,KOSPI,39970.0,34593.0,15.543607088139222,48.3996120271581
332370,아이디피,KOSDAQ,5060.0,4380.0,15.525114155251153,44.25531914893617
452190,한빛레이저,KOSDAQ,4170.0,3610.0,15.512465373961227,41.02564102564102
333050,모코엠시스,KOSDAQ,1178.0,1020.0,15.490196078431362,44.1588785046729
018250,애경산업,KOSPI,14330.0,12410.0,15.471394037066876,41.06175514626219
445180,퓨릿,KOSDAQ,9510.0,8240.0,15.4126213592233,50.24630541871921
045340,토탈소프트,KOSDAQ,6890.0,5970.0,15.410385259631498,48.87983706720978
395280,게임,KOSPI,4120.0,3570.0,15.406162464985984,48.28660436137072
440910,미국우주항공방산,KOSPI,26940.0,23345.0,15.399443135575064,46.278625954198475
484810,티엑스알로보틱스,KOSDAQ,16090.0,13950.0,15.340501792114702,41.98078344419808
052330,코텍,KOSDAQ,10000.0,8670.0,15.340253748558252,40.9375
054780,키이스트,KOSDAQ,2485.0,2155.0,15.313225058004631,41.32231404958677
032540,미디어,KOSDAQ,6190.0,5370.0,15.270018621973925,50.806451612903224
053950,경남제약,KOSDAQ,695.0,603.0,15.257048092868985,56.414473684210535
302550,리메드,KOSDAQ,3175.0,2755.0,15.245009074410154,50.6631299734748
006620,동구바이오제약,KOSDAQ,5490.0,4765.0,15.215110178384062,47.24576271186441
061970,세미콘,KOSDAQ,4395.0,3815.0,15.203145478374847,41.81091877496671
064550,바이오니아,KOSDAQ,12130.0,10530.0,15.194681861348535,44.4954128440367
095190,이엠코리아,KOSDAQ,2315.0,2010.0,15.174129353233834,49.20634920634921
199800,툴젠,KOSDAQ,48600.0,42200.0,15.165876777251185,43.9453125
271830,팸텍,KOSDAQ,1577.0,1370.0,15.109489051094883,45.45454545454546
