symbol,name,market,price,avg_amount,volume_ratio
048910,대원미디어,KOSDAQ,8740.0,1241976431.0,1.2072679525764252
039840,디오,KOSDAQ,15830.0,1238005737.0,0.38090631908959066
497780,미국천연가스인프라액티브,KOSPI,11820.0,1237678978.0,1.058528847500578
059100,아이컴포넌트,KOSDAQ,5570.0,1235403711.25,0.20398616334371145
101400,엔시트론,KOSDAQ,457.0,1235300068.15,0.5472292154890132
101280,일본TOPIX100,KOSPI,28440.0,1230001464.25,0.1824351504769866
226330,신테카바이오,KOSDAQ,3285.0,1228875425.75,0.5811236896233295
291630,코스닥150선물레버리지,KOSPI,8395.0,1227356724.25,0.4414354249966466
263800,데이타솔루션,KOSDAQ,4635.0,1225467949.0,0.1900572902508467
092460,한라IMS,KOSDAQ,16040.0,1222341241.5,1.029888532596537
058650,세아홀딩스,KOSPI,151500.0,1219966680.0,0.47654808120664416
293780,압타바이오,KOSDAQ,6930.0,1218634456.5,0.5210236155681724
086890,이수앱지스,KOSDAQ,4920.0,1217944624.0,0.46446946429939234
020560,아시아나항공,KOSPI,6970.0,1217523949.5,0.35321551058851375
365040,코리아그로스액티브,KOSPI,28100.0,1216276371.25,0.28205473084102
445180,퓨릿,KOSDAQ,9510.0,1215800567.5,0.7523477310785396
210120,캔버스엔,KOSDAQ,1640.0,1214930291.4,1.8092555200185216
043370,피에이치에이,KOSDAQ,12690.0,1214671579.5,0.4585426169002948
272560,단기국공채액티브,KOSPI,113630.0,1214358915.25,2.022760852082515
305050,코스피,KOSPI,58045.0,1210914550.75,0.39239426141626615
126640,화신정공,KOSDAQ,1550.0,1209283049.55,0.7747810212979208
000910,유니온,KOSPI,4415.0,1207008868.25,0.7495192931864939
114840,아이패밀리에스씨,KOSDAQ,11350.0,1206912639.0,0.6638437545048578
443670,에스피소프트,KOSDAQ,4725.0,1201671980.75,0.3048700657150332
393970,대진첨단소재,KOSDAQ,2825.0,1201611796.5,0.0
476030,미국나스닥100,KOSPI,15400.0,1194835234.75,0.3496894331042717
192720,파워,KOSPI,54935.0,1193924356.75,0.3868691539622771
248170,샘표식품,KOSPI,28500.0,1184179715.0,0.3350935347613162
261270,미국달러선물인버스,KOSPI,7480.0,1181867603.75,2.7070379822405153
000680,네트웍스,KOSPI,3205.0,1181661727.0,0.3359124878877363
023760,한국캐피탈,KOSDAQ,995.0,1180810334.7,0.49403957466212
037030,파워넷,KOSDAQ,2905.0,1179118792.75,1.0114585005839736
261200,덴티스,KOSDAQ,4040.0,1176625934.5,0.09343664499671486
256940,킵스파마,KOSDAQ,8080.0,1175669915.0,0.45034547981812245
115450,테라퓨틱스,KOSDAQ,2950.0,1170344587.75,0.4276383584331477
299660,셀리드,KOSDAQ,2600.0,1167821783.5,0.4620665007024722
099410,동방선기,KOSDAQ,5050.0,1167061759.0,0.473131705916425
253280,헬스케어,KOSPI,17775.0,1166880159.0,0.44764086176619133
305090,마이크로디지탈,KOSDAQ,6680.0,1162468481.0,0.8381033369038177
006620,동구바이오제약,KOSDAQ,5490.0,1162134474.5,0.6638241039738708
347000,센코,KOSDAQ,2235.0,1161056324.5,0.24744497723174844
029530,신도리코,KOSPI,54500.0,1160665295.0,0.3657959894364404
240550,동방메디컬,KOSDAQ,6900.0,1157613020.5,0.3745481034178761
348350,위드텍,KOSDAQ,9900.0,1157456391.5,0.6845784448727762
199800,툴젠,KOSDAQ,48600.0,1156329840.0,0.7790860411986525
004980,성신양회,KOSPI,9260.0,1153324864.5,0.39776865996793626
038620,위즈코프,KOSDAQ,616.0,1152918969.8,0.4714877071171997
447430,주주환원가치주액티브,KOSPI,16830.0,1152363345.0,0.34986582436435076
370090,퓨런티어,KOSDAQ,12970.0,1152023641.0,0.3580829987098763
252420,선물인버스2X,KOSPI,280.0,1147531638.4,0.6345926841975992
304660,미국30년국채울트라선물,KOSPI,7580.0,1146330281.5,0.28586357430598863
461460,국고채10년액티브,KOSPI,52970.0,1144352288.5,0.01764638957191252
173130,오파스넷,KOSDAQ,7260.0,1143868121.0,0.42218966392351803
091440,한울소재과학,KOSDAQ,2930.0,1142085033.5,0.7034507521765847
200130,콜마비앤에이치,KOSDAQ,11710.0,1140170970.0,0.8347520032376936
032620,유비케어,KOSDAQ,3990.0,1139123481.25,0.652674345112577
001790,대한제당,KOSPI,2715.0,1137777764.0,0.4491264903999576
097955,제일제당,KOSPI,127800.0,1137117500.0,0.7314590488889419
170030,현대공업,KOSDAQ,5740.0,1132450197.5,0.3515308278549332
024910,경창산업,KOSDAQ,1815.0,1131937131.65,0.20510199680149213
136340,중기우량회사채,KOSPI,105210.0,1131613463.0,0.07276187277866399
004360,세방,KOSPI,14740.0,1130702520.5,0.4952398696109906
002760,보락,KOSPI,1208.0,1127961486.3,0.5880445845747252
395170,동일가중,KOSPI,15000.0,1126502919.5,0.26731547225755437
046440,모빌리언스,KOSDAQ,4945.0,1125189749.25,0.18885870527232518
253840,수젠텍,KOSDAQ,5000.0,1119657205.5,0.30455867567625045
241690,유니테크노,KOSDAQ,3900.0,1118558239.25,0.5188399821772132
107600,새빗켐,KOSDAQ,26200.0,1113660592.5,0.3722467250345599
094800,맵스리얼티,KOSPI,7060.0,1108624223.5,0.7574373948468146
435570,에르코스,KOSDAQ,10950.0,1103767619.0,0.2959166175540205
465610,미국빅테크TOP7,KOSPI,36095.0,1101800372.5,0.5442755191071709
238090,앤디포스,KOSDAQ,3125.0,1099700239.75,0.6457068966027418
118000,메타케어,KOSPI,246.0,1096050853.95,0.4241432420042378
310200,애니플러스,KOSDAQ,3170.0,1095068560.0,0.452830221420394
071280,로체시스템즈,KOSDAQ,8380.0,1095062400.5,0.27151298088984627
095190,이엠코리아,KOSDAQ,2315.0,1094847005.5,0.28863970280694434
046210,파나진,KOSDAQ,2035.0,1094362663.9,0.411544371612241
130500,신소재,KOSDAQ,2495.0,1093275902.5,0.08272019873229461
438900,푸드,KOSPI,11225.0,1089794911.25,0.14717984266748943
325010,성장주,KOSPI,33325.0,1088466190.5,0.29639482463053135
009620,삼보산업,KOSDAQ,1611.0,1087272666.7,0.28654607498927687
036580,팜스코,KOSPI,3260.0,1085564476.75,0.4215735396997304
410870,컬처액티브,KOSPI,11885.0,1084692111.5,0.30801125587060324
227540,헬스케어,KOSPI,21430.0,1081875395.0,0.5632034867883411
125210,아모그린텍,KOSDAQ,7340.0,1080779998.5,0.5185239876445511
183190,아세아시멘트,KOSPI,11870.0,1079788874.5,0.6026294982483316
011150,씨푸드,KOSPI,2640.0,1078247039.25,0.282750910043914
025560,미래산업,KOSPI,13310.0,1076604351.5,0.46853990139372076
104200,벅스,KOSDAQ,5440.0,1074908656.75,0.9738074250015919
286940,롯데이노베이트,KOSPI,22500.0,1071504670.0,0.4964361513684984
313760,캐리,KOSDAQ,623.0,1065756735.55,1.055939088289276
461300,아이스크림미디어,KOSDAQ,16710.0,1065403087.0,0.7607381331046027
241590,화승엔터프라이즈,KOSPI,4750.0,1064241350.0,0.2826215462886095
419120,산돌,KOSDAQ,4130.0,1063933226.5,0.35679461798573986
149950,아바텍,KOSDAQ,9680.0,1060132519.5,0.34889683379340813
245340,미국다우존스30,KOSPI,34065.0,1057930347.2,0.377865532238827
210980,디앤디,KOSPI,13450.0,1054835716.0,0.5243966072782993
428510,차이나AI테크액티브,KOSPI,21000.0,1053665001.5,0.3636171398911936
235980,메드팩토,KOSDAQ,5340.0,1052987434.75,1.1059306806775797
061090,세나테크놀로지,KOSDAQ,37700.0,1051289615.0,0.3376993799876604
194700,노바렉스,KOSDAQ,13370.0,1048312768.5,0.8843750672109149
471820,셀로맥스사이언스,KOSDAQ,5010.0,1047794348.0,0.09943588342760337
025550,한국선재,KOSDAQ,3380.0,1041399812.75,0.8121986093839847
003780,진양산업,KOSPI,5770.0,1041352339.0,0.9284499419182185
146320,비씨엔씨,KOSDAQ,14620.0,1040249266.0,0.44697412368977285
101000,인더스트리,KOSDAQ,1027.0,1038822996.85,0.4029488347465434
097780,에코볼트,KOSDAQ,806.0,1036711034.95,0.1895133463930757
145990,삼양사,KOSPI,45600.0,1036659962.5,0.6263254527951825
108670,하우시스,KOSPI,28650.0,1033440077.5,0.32824176533781046
036010,아비코전자,KOSDAQ,7780.0,1031413510.0,0.44586121263957185
225130,골드선물,KOSPI,69000.0,1029868521.75,1.0528437460218674
297890,솔루션,KOSDAQ,1986.0,1024760630.25,0.38053242761494555
054050,농우바이오,KOSDAQ,8170.0,1024292960.5,0.5418494097344034
250930,예선테크,KOSDAQ,384.0,1022717775.0,0.8920062050358951
038880,아이에이,KOSDAQ,143.0,1021098658.8,0.5287588593894205
464470,미국채30년액티브,KOSPI,54550.0,1018117874.2,0.6745035929649585
091120,이엠텍,KOSDAQ,6360.0,1017465241.5,0.8852091544473465
010280,아이티센엔텍,KOSDAQ,1140.0,1016215336.4,0.3613151734563369
072870,메가스터디,KOSDAQ,12820.0,1015239257.5,1.756613435602936
398120,에스지헬스케어,KOSDAQ,4130.0,1014832079.5,0.5113507221107862
402030,코난테크놀로지,KOSDAQ,19410.0,1013691239.5,1.5936046886951352
072130,유엔젤,KOSPI,5030.0,1006241001.25,0.578683814394021
084650,랩지노믹스,KOSDAQ,1407.0,1005381748.65,0.5200294637447769
377740,바이오노트,KOSPI,5360.0,1004457021.5,0.49814339886098435
