date,code,name,entry_price,exit_price,return,exit_reason,signals,gap_pct,change_pct,trade_amount
2026-03-12,475150,SK이터닉스,28893.749999999996,28460.343749999996,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",0.0,29.91304347826087,442427669550.0
2026-03-12,0009K0,에임드바이오,63716.99999999999,62761.244999999995,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-2.61136712749616,10.883280757097792,300320053400.0
2026-03-12,048410,현대바이오,15074.999999999998,14848.874999999998,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-0.19960079840319359,11.0,219543919650.0
2026-03-12,046120,오르비텍,6502.349999999999,6404.81475,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.0254777070063694,26.120556414219475,186147021600.0
2026-03-12,380540,옵티코어,4251.15,4187.38275,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.573547589616811,18.67612293144208,173544120840.0
2026-03-12,336260,두산퓨얼셀,40652.24999999999,41871.81749999999,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-1.5815085158150852,14.338689740420271,168935108750.0
2026-03-13,047040,대우건설,10361.55,10206.12675,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-1.4340344168260037,19.495635305528612,1058543455200.0
2026-03-13,417200,LS머트리얼즈,18803.55,18521.49675,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",0.0,22.127204703367184,877665598050.0
2026-03-13,003280,흥아해운,2185.8749999999995,2153.0868749999995,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': False, 'momentum': True}",3.080568720379147,7.35632183908046,311071165760.0
2026-03-13,039980,폴라리스AI,1905.4799999999998,1876.8977999999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",8.034188034188034,7.858649789029536,207649747855.0
