symbol,name,market,strategy,score,price,volatility,returns_6m,max_dd,rsi,details
036890,진성티이씨,KOSDAQ,배당성장,62,16330.0,80.17,26.79,-24.49,53.4,"['❌ 변동성 80.2% (높음)', '✅ 꾸준한 성장 (6M 26.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.5%)', '✅ RSI 적정 (53.4)']"
039440,에스티아이,KOSDAQ,배당성장,62,32650.0,94.36,67.87,-28.31,47.2,"['❌ 변동성 94.4% (높음)', '✅ 꾸준한 성장 (6M 67.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.3%)', '✅ RSI 적정 (47.2)']"
047080,한빛소프트,KOSDAQ,배당성장,62,1223.0,29.69,-6.43,-26.51,51.9,"['✅ 변동성 29.7% (매우 안정)', '❌ 변동 큼 (6M -6.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.5%)', '✅ RSI 적정 (51.9)']"
051370,인터플렉스,KOSDAQ,배당성장,62,12620.0,57.99,37.17,-23.43,51.9,"['❌ 변동성 58.0% (높음)', '✅ 꾸준한 성장 (6M 37.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.4%)', '✅ RSI 적정 (51.9)']"
053980,오상자이엘,KOSDAQ,배당성장,62,3245.0,29.23,-7.02,-20.84,40.8,"['✅ 변동성 29.2% (매우 안정)', '❌ 변동 큼 (6M -7.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.8%)', '✅ RSI 적정 (40.8)']"
078890,가온그룹,KOSDAQ,배당성장,62,6730.0,89.27,89.84,-23.87,56.2,"['❌ 변동성 89.3% (높음)', '✅ 꾸준한 성장 (6M 89.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.9%)', '✅ RSI 적정 (56.2)']"
085910,네오티스,KOSDAQ,배당성장,62,17150.0,115.11,447.05,-21.89,50.9,"['❌ 변동성 115.1% (높음)', '✅ 꾸준한 성장 (6M 447.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.9%)', '✅ RSI 적정 (50.9)']"
089970,브이엠,KOSDAQ,배당성장,62,40000.0,103.57,171.37,-22.52,57.2,"['❌ 변동성 103.6% (높음)', '✅ 꾸준한 성장 (6M 171.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-22.5%)', '✅ RSI 적정 (57.2)']"
092070,디엔에프,KOSDAQ,배당성장,62,20400.0,79.02,36.73,-26.38,47.6,"['❌ 변동성 79.0% (높음)', '✅ 꾸준한 성장 (6M 36.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.4%)', '✅ RSI 적정 (47.6)']"
095610,테스,KOSDAQ,배당성장,62,66100.0,102.68,75.56,-27.84,47.1,"['❌ 변동성 102.7% (높음)', '✅ 꾸준한 성장 (6M 75.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-27.8%)', '✅ RSI 적정 (47.1)']"
101160,월덱스,KOSDAQ,배당성장,62,32200.0,59.36,38.49,-21.93,59.4,"['❌ 변동성 59.4% (높음)', '✅ 꾸준한 성장 (6M 38.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.9%)', '✅ RSI 적정 (59.4)']"
104830,원익머트리얼즈,KOSDAQ,배당성장,62,44050.0,73.88,61.36,-20.05,50.2,"['❌ 변동성 73.9% (높음)', '✅ 꾸준한 성장 (6M 61.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.0%)', '✅ RSI 적정 (50.2)']"
123570,이엠넷,KOSDAQ,배당성장,62,1979.0,24.12,-13.96,-29.22,46.0,"['✅ 변동성 24.1% (매우 안정)', '❌ 변동 큼 (6M -14.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.2%)', '✅ RSI 적정 (46.0)']"
131970,두산테스나,KOSDAQ,배당성장,62,72800.0,81.31,88.11,-27.06,57.9,"['❌ 변동성 81.3% (높음)', '✅ 꾸준한 성장 (6M 88.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-27.1%)', '✅ RSI 적정 (57.9)']"
141080,리가켐바이오,KOSDAQ,배당성장,62,201000.0,80.83,30.18,-25.29,58.5,"['❌ 변동성 80.8% (높음)', '✅ 꾸준한 성장 (6M 30.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.3%)', '✅ RSI 적정 (58.5)']"
144510,지씨셀,KOSDAQ,배당성장,62,26100.0,63.89,27.32,-26.05,52.9,"['❌ 변동성 63.9% (높음)', '✅ 꾸준한 성장 (6M 27.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.0%)', '✅ RSI 적정 (52.9)']"
144960,뉴파워프라즈마,KOSDAQ,배당성장,62,5630.0,61.09,6.23,-29.06,42.1,"['❌ 변동성 61.1% (높음)', '✅ 꾸준한 성장 (6M 6.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.1%)', '✅ RSI 적정 (42.1)']"
146320,비씨엔씨,KOSDAQ,배당성장,62,14620.0,68.58,20.43,-29.48,43.7,"['❌ 변동성 68.6% (높음)', '✅ 꾸준한 성장 (6M 20.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.5%)', '✅ RSI 적정 (43.7)']"
200470,에이팩트,KOSDAQ,배당성장,62,7840.0,111.99,146.54,-28.5,45.2,"['❌ 변동성 112.0% (높음)', '✅ 꾸준한 성장 (6M 146.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.5%)', '✅ RSI 적정 (45.2)']"
232140,와이씨,KOSDAQ,배당성장,62,20700.0,91.66,74.39,-28.75,49.5,"['❌ 변동성 91.7% (높음)', '✅ 꾸준한 성장 (6M 74.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.7%)', '✅ RSI 적정 (49.5)']"
240810,원익IPS,KOSDAQ,배당성장,62,121100.0,129.26,173.06,-21.39,53.7,"['❌ 변동성 129.3% (높음)', '✅ 꾸준한 성장 (6M 173.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.4%)', '✅ RSI 적정 (53.7)']"
263690,디알젬,KOSDAQ,배당성장,62,5180.0,28.27,-15.64,-24.65,40.3,"['✅ 변동성 28.3% (매우 안정)', '❌ 변동 큼 (6M -15.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.7%)', '✅ RSI 적정 (40.3)']"
264660,씨앤지하이테크,KOSDAQ,배당성장,62,17700.0,75.87,38.17,-26.0,41.1,"['❌ 변동성 75.9% (높음)', '✅ 꾸준한 성장 (6M 38.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.0%)', '✅ RSI 적정 (41.1)']"
352090,스톰테크,KOSDAQ,배당성장,62,3615.0,27.24,-4.11,-21.12,40.6,"['✅ 변동성 27.2% (매우 안정)', '❌ 변동 큼 (6M -4.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.1%)', '✅ RSI 적정 (40.6)']"
357780,솔브레인,KOSDAQ,배당성장,62,424000.0,102.14,75.21,-25.08,51.8,"['❌ 변동성 102.1% (높음)', '✅ 꾸준한 성장 (6M 75.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.1%)', '✅ RSI 적정 (51.8)']"
405100,큐알티,KOSDAQ,배당성장,62,17010.0,76.75,16.43,-28.72,45.9,"['❌ 변동성 76.8% (높음)', '✅ 꾸준한 성장 (6M 16.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.7%)', '✅ RSI 적정 (45.9)']"
000270,기아,KOSPI,배당성장,62,162000.0,70.47,52.97,-25.53,45.7,"['❌ 변동성 70.5% (높음)', '✅ 꾸준한 성장 (6M 53.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.5%)', '✅ RSI 적정 (45.7)']"
000725,현대건설우,KOSPI,배당성장,62,70800.0,67.67,31.11,-29.42,49.0,"['❌ 변동성 67.7% (높음)', '✅ 꾸준한 성장 (6M 31.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.4%)', '✅ RSI 적정 (49.0)']"
001750,한양증권,KOSPI,배당성장,62,25800.0,61.24,41.76,-25.82,44.7,"['❌ 변동성 61.2% (높음)', '✅ 꾸준한 성장 (6M 41.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.8%)', '✅ RSI 적정 (44.7)']"
002990,금호건설,KOSPI,배당성장,62,4750.0,59.62,19.5,-23.01,40.7,"['❌ 변동성 59.6% (높음)', '✅ 꾸준한 성장 (6M 19.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.0%)', '✅ RSI 적정 (40.7)']"
005380,현대차,KOSPI,배당성장,62,506000.0,89.52,126.4,-25.67,48.2,"['❌ 변동성 89.5% (높음)', '✅ 꾸준한 성장 (6M 126.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.7%)', '✅ RSI 적정 (48.2)']"
005385,현대차우,KOSPI,배당성장,62,262000.0,69.67,53.85,-24.73,44.3,"['❌ 변동성 69.7% (높음)', '✅ 꾸준한 성장 (6M 53.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.7%)', '✅ RSI 적정 (44.3)']"
005387,현대차2우B,KOSPI,배당성장,62,263500.0,71.39,51.87,-24.42,44.3,"['❌ 변동성 71.4% (높음)', '✅ 꾸준한 성장 (6M 51.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.4%)', '✅ RSI 적정 (44.3)']"
005389,현대차3우B,KOSPI,배당성장,62,247000.0,67.05,45.81,-24.47,42.7,"['❌ 변동성 67.0% (높음)', '✅ 꾸준한 성장 (6M 45.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.5%)', '✅ RSI 적정 (42.7)']"
005610,삼립,KOSPI,배당성장,62,52400.0,21.94,-6.09,-28.23,51.2,"['✅ 변동성 21.9% (매우 안정)', '❌ 변동 큼 (6M -6.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.2%)', '✅ RSI 적정 (51.2)']"
005945,투자증권우,KOSPI,배당성장,62,26150.0,51.1,43.37,-23.97,44.3,"['❌ 변동성 51.1% (높음)', '✅ 꾸준한 성장 (6M 43.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.0%)', '✅ RSI 적정 (44.3)']"
006800,미래에셋증권,KOSPI,배당성장,62,70900.0,110.27,222.21,-25.64,53.0,"['❌ 변동성 110.3% (높음)', '✅ 꾸준한 성장 (6M 222.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.6%)', '✅ RSI 적정 (53.0)']"
009155,삼성전기우,KOSPI,배당성장,62,172400.0,75.58,102.82,-24.69,48.7,"['❌ 변동성 75.6% (높음)', '✅ 꾸준한 성장 (6M 102.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.7%)', '✅ RSI 적정 (48.7)']"
010140,삼성중공업,KOSPI,배당성장,62,28750.0,68.36,30.68,-26.22,48.5,"['❌ 변동성 68.4% (높음)', '✅ 꾸준한 성장 (6M 30.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.2%)', '✅ RSI 적정 (48.5)']"
010780,아이에스동서,KOSPI,배당성장,62,31750.0,63.1,55.64,-28.89,51.7,"['❌ 변동성 63.1% (높음)', '✅ 꾸준한 성장 (6M 55.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.9%)', '✅ RSI 적정 (51.7)']"
031430,신세계인터내셔날,KOSPI,배당성장,62,12570.0,52.0,18.7,-29.88,47.9,"['❌ 변동성 52.0% (높음)', '✅ 꾸준한 성장 (6M 18.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.9%)', '✅ RSI 적정 (47.9)']"
042660,한화오션,KOSPI,배당성장,62,131900.0,76.94,16.52,-27.62,40.5,"['❌ 변동성 76.9% (높음)', '✅ 꾸준한 성장 (6M 16.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-27.6%)', '✅ RSI 적정 (40.5)']"
047810,한국항공우주,KOSPI,배당성장,62,191200.0,72.91,92.94,-24.74,56.8,"['❌ 변동성 72.9% (높음)', '✅ 꾸준한 성장 (6M 92.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.7%)', '✅ RSI 적정 (56.8)']"
051600,한전KPS,KOSPI,배당성장,62,59400.0,49.13,19.04,-24.96,42.3,"['❌ 변동성 49.1% (높음)', '✅ 꾸준한 성장 (6M 19.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.0%)', '✅ RSI 적정 (42.3)']"
058650,세아홀딩스,KOSPI,배당성장,62,151500.0,64.62,14.34,-21.22,40.9,"['❌ 변동성 64.6% (높음)', '✅ 꾸준한 성장 (6M 14.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.2%)', '✅ RSI 적정 (40.9)']"
069260,휴켐스,KOSPI,배당성장,62,19090.0,42.48,8.4,-20.28,42.5,"['❌ 변동성 42.5% (높음)', '✅ 꾸준한 성장 (6M 8.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.3%)', '✅ RSI 적정 (42.5)']"
084680,이월드,KOSPI,배당성장,62,1597.0,49.45,5.34,-25.31,44.5,"['❌ 변동성 49.4% (높음)', '✅ 꾸준한 성장 (6M 5.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.3%)', '✅ RSI 적정 (44.5)']"
091160,반도체,KOSPI,배당성장,62,99470.0,72.85,136.61,-21.86,55.0,"['❌ 변동성 72.8% (높음)', '✅ 꾸준한 성장 (6M 136.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.9%)', '✅ RSI 적정 (55.0)']"
091230,반도체,KOSPI,배당성장,62,104430.0,70.12,138.36,-22.62,55.2,"['❌ 변동성 70.1% (높음)', '✅ 꾸준한 성장 (6M 138.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-22.6%)', '✅ RSI 적정 (55.2)']"
102780,삼성그룹,KOSPI,배당성장,62,18020.0,50.2,64.72,-20.42,43.4,"['❌ 변동성 50.2% (높음)', '✅ 꾸준한 성장 (6M 64.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.4%)', '✅ RSI 적정 (43.4)']"
102970,증권,KOSPI,배당성장,62,26920.0,75.67,86.3,-24.59,43.1,"['❌ 변동성 75.7% (높음)', '✅ 꾸준한 성장 (6M 86.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.6%)', '✅ RSI 적정 (43.1)']"
105780,대그룹주,KOSPI,배당성장,62,12590.0,53.83,70.37,-20.55,44.6,"['❌ 변동성 53.8% (높음)', '✅ 꾸준한 성장 (6M 70.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.5%)', '✅ RSI 적정 (44.6)']"
108450,삼성그룹섹터가중,KOSPI,배당성장,62,30055.0,49.33,65.18,-20.31,43.5,"['❌ 변동성 49.3% (높음)', '✅ 꾸준한 성장 (6M 65.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.3%)', '✅ RSI 적정 (43.5)']"
117700,건설,KOSPI,배당성장,62,6645.0,55.27,63.87,-20.34,54.4,"['❌ 변동성 55.3% (높음)', '✅ 꾸준한 성장 (6M 63.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.3%)', '✅ RSI 적정 (54.4)']"
120110,코오롱인더,KOSPI,배당성장,62,71200.0,82.22,84.94,-26.57,59.6,"['❌ 변동성 82.2% (높음)', '✅ 꾸준한 성장 (6M 84.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.6%)', '✅ RSI 적정 (59.6)']"
139220,건설,KOSPI,배당성장,62,7300.0,58.73,68.59,-22.68,51.2,"['❌ 변동성 58.7% (높음)', '✅ 꾸준한 성장 (6M 68.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-22.7%)', '✅ RSI 적정 (51.2)']"
192400,쿠쿠홀딩스,KOSPI,배당성장,62,28250.0,26.27,-17.88,-23.02,43.0,"['✅ 변동성 26.3% (매우 안정)', '❌ 변동 큼 (6M -17.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.0%)', '✅ RSI 적정 (43.0)']"
219900,중국본토CSI300레버리지,KOSPI,배당성장,62,5010.0,23.67,25.6,-22.76,70.9,"['✅ 변동성 23.7% (매우 안정)', '✅ 꾸준한 성장 (6M 25.6%)', '⚡ 낙폭 보통 (-22.8%)']"
229640,에코에너지,KOSPI,배당성장,62,44600.0,65.32,14.65,-28.5,48.9,"['❌ 변동성 65.3% (높음)', '✅ 꾸준한 성장 (6M 14.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.5%)', '✅ RSI 적정 (48.9)']"
278470,에이피알,KOSPI,배당성장,62,328500.0,62.67,50.69,-23.55,58.5,"['❌ 변동성 62.7% (높음)', '✅ 꾸준한 성장 (6M 50.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.6%)', '✅ RSI 적정 (58.5)']"
292150,코리아TOP10,KOSPI,배당성장,62,30120.0,56.92,109.9,-20.07,47.2,"['❌ 변동성 56.9% (높음)', '✅ 꾸준한 성장 (6M 109.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.1%)', '✅ RSI 적정 (47.2)']"
305540,차전지테마,KOSPI,배당성장,62,19465.0,65.59,30.11,-28.39,42.0,"['❌ 변동성 65.6% (높음)', '✅ 꾸준한 성장 (6M 30.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.4%)', '✅ RSI 적정 (42.0)']"
305720,차전지산업,KOSPI,배당성장,62,15935.0,65.04,33.07,-29.09,42.2,"['❌ 변동성 65.0% (높음)', '✅ 꾸준한 성장 (6M 33.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.1%)', '✅ RSI 적정 (42.2)']"
307520,지주회사,KOSPI,배당성장,62,19615.0,51.51,36.78,-20.73,40.2,"['❌ 변동성 51.5% (높음)', '✅ 꾸준한 성장 (6M 36.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.7%)', '✅ RSI 적정 (40.2)']"
353200,대덕전자,KOSPI,배당성장,62,67000.0,92.99,158.19,-29.46,55.8,"['❌ 변동성 93.0% (높음)', '✅ 꾸준한 성장 (6M 158.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.5%)', '✅ RSI 적정 (55.8)']"
367760,네트워크인프라,KOSPI,배당성장,62,32880.0,60.33,124.28,-20.79,51.2,"['❌ 변동성 60.3% (높음)', '✅ 꾸준한 성장 (6M 124.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.8%)', '✅ RSI 적정 (51.2)']"
371870,차이나항셍테크,KOSPI,배당성장,62,8110.0,26.84,-9.62,-26.64,45.5,"['✅ 변동성 26.8% (매우 안정)', '❌ 변동 큼 (6M -9.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.6%)', '✅ RSI 적정 (45.5)']"
372330,차이나항셍테크,KOSPI,배당성장,62,8365.0,27.17,-9.03,-26.01,45.6,"['✅ 변동성 27.2% (매우 안정)', '❌ 변동 큼 (6M -9.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.0%)', '✅ RSI 적정 (45.6)']"
376410,탄소효율그린뉴딜,KOSPI,배당성장,62,19505.0,52.94,73.58,-20.13,46.5,"['❌ 변동성 52.9% (높음)', '✅ 꾸준한 성장 (6M 73.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.1%)', '✅ RSI 적정 (46.5)']"
377990,신재생에너지,KOSPI,배당성장,62,24635.0,64.26,58.42,-21.62,50.3,"['❌ 변동성 64.3% (높음)', '✅ 꾸준한 성장 (6M 58.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.6%)', '✅ RSI 적정 (50.3)']"
385520,자율주행액티브,KOSPI,배당성장,62,14275.0,58.97,64.46,-22.02,45.9,"['❌ 변동성 59.0% (높음)', '✅ 꾸준한 성장 (6M 64.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-22.0%)', '✅ RSI 적정 (45.9)']"
385600,차전지,KOSPI,배당성장,62,9935.0,57.29,46.97,-25.8,43.4,"['❌ 변동성 57.3% (높음)', '✅ 꾸준한 성장 (6M 47.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-25.8%)', '✅ RSI 적정 (43.4)']"
395160,반도체,KOSPI,배당성장,62,27140.0,71.45,127.21,-21.73,54.1,"['❌ 변동성 71.4% (높음)', '✅ 꾸준한 성장 (6M 127.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.7%)', '✅ RSI 적정 (54.1)']"
395270,반도체,KOSPI,배당성장,62,33895.0,66.34,148.32,-21.06,52.7,"['❌ 변동성 66.3% (높음)', '✅ 꾸준한 성장 (6M 148.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.1%)', '✅ RSI 적정 (52.7)']"
396500,반도체TOP10,KOSPI,배당성장,62,33110.0,72.31,152.09,-21.74,55.1,"['❌ 변동성 72.3% (높음)', '✅ 꾸준한 성장 (6M 152.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.7%)', '✅ RSI 적정 (55.1)']"
411420,미국나스닥AI테크액티브,KOSPI,배당성장,62,22010.0,42.81,15.05,-20.73,49.6,"['❌ 변동성 42.8% (높음)', '✅ 꾸준한 성장 (6M 15.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.7%)', '✅ RSI 적정 (49.6)']"
415920,글로벌희토류,KOSPI,배당성장,62,9255.0,50.42,63.52,-26.17,59.1,"['❌ 변동성 50.4% (높음)', '✅ 꾸준한 성장 (6M 63.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.2%)', '✅ RSI 적정 (59.1)']"
423170,한국형글로벌반도체액티브,KOSPI,배당성장,62,40840.0,46.34,78.42,-24.77,51.0,"['❌ 변동성 46.3% (높음)', '✅ 꾸준한 성장 (6M 78.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.8%)', '✅ RSI 적정 (51.0)']"
433500,원자력TOP10,KOSPI,배당성장,62,68105.0,66.39,101.32,-23.02,54.7,"['❌ 변동성 66.4% (높음)', '✅ 꾸준한 성장 (6M 101.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.0%)', '✅ RSI 적정 (54.7)']"
434730,원자력iSelect,KOSPI,배당성장,62,67085.0,62.27,76.21,-23.28,46.8,"['❌ 변동성 62.3% (높음)', '✅ 꾸준한 성장 (6M 76.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.3%)', '✅ RSI 적정 (46.8)']"
442320,글로벌원자력,KOSPI,배당성장,62,44390.0,49.01,35.3,-21.75,52.1,"['❌ 변동성 49.0% (높음)', '✅ 꾸준한 성장 (6M 35.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.8%)', '✅ RSI 적정 (52.1)']"
445290,로봇액티브,KOSPI,배당성장,62,32425.0,64.25,80.54,-23.05,44.6,"['❌ 변동성 64.3% (높음)', '✅ 꾸준한 성장 (6M 80.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.1%)', '✅ RSI 적정 (44.6)']"
449450,방산,KOSPI,배당성장,62,75810.0,71.54,38.6,-22.93,56.2,"['❌ 변동성 71.5% (높음)', '✅ 꾸준한 성장 (6M 38.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-22.9%)', '✅ RSI 적정 (56.2)']"
451530,국고채30년스트립액티브,KOSPI,배당성장,62,47120.0,18.4,-21.04,-27.86,44.1,"['✅ 변동성 18.4% (매우 안정)', '❌ 변동 큼 (6M -21.0%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-27.9%)', '✅ RSI 적정 (44.1)']"
461900,미국테크TOP10,KOSPI,배당성장,62,21145.0,19.69,3.83,-20.39,60.0,"['✅ 변동성 19.7% (매우 안정)', '❌ 변동 큼 (6M 3.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.4%)', '✅ RSI 적정 (60.0)']"
462520,조선내화,KOSPI,배당성장,62,13890.0,24.38,-0.43,-23.75,42.6,"['✅ 변동성 24.4% (매우 안정)', '❌ 변동 큼 (6M -0.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.7%)', '✅ RSI 적정 (42.6)']"
462900,바이오헬스케어액티브,KOSPI,배당성장,62,23705.0,64.36,30.57,-20.67,50.1,"['❌ 변동성 64.4% (높음)', '✅ 꾸준한 성장 (6M 30.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.7%)', '✅ RSI 적정 (50.1)']"
464600,자동차소부장Fn,KOSPI,배당성장,62,16390.0,58.92,64.64,-23.39,44.8,"['❌ 변동성 58.9% (높음)', '✅ 꾸준한 성장 (6M 64.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.4%)', '✅ RSI 적정 (44.8)']"
464920,일본반도체소부장,KOSPI,배당성장,62,22295.0,41.9,56.24,-21.17,46.7,"['❌ 변동성 41.9% (높음)', '✅ 꾸준한 성장 (6M 56.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.2%)', '✅ RSI 적정 (46.7)']"
465330,차전지TOP10,KOSPI,배당성장,62,11935.0,68.39,47.16,-28.12,41.7,"['❌ 변동성 68.4% (높음)', '✅ 꾸준한 성장 (6M 47.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-28.1%)', '✅ RSI 적정 (41.7)']"
465660,일본반도체FACTSET,KOSPI,배당성장,62,21080.0,42.96,58.68,-28.95,44.0,"['❌ 변동성 43.0% (높음)', '✅ 꾸준한 성장 (6M 58.7%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-29.0%)', '✅ RSI 적정 (44.0)']"
469150,반도체TOP3,KOSPI,배당성장,62,46325.0,73.95,167.47,-23.36,57.6,"['❌ 변동성 74.0% (높음)', '✅ 꾸준한 성장 (6M 167.5%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.4%)', '✅ RSI 적정 (57.6)']"
469170,포스코그룹포커스,KOSPI,배당성장,62,6805.0,61.57,37.61,-24.14,40.2,"['❌ 변동성 61.6% (높음)', '✅ 꾸준한 성장 (6M 37.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.1%)', '✅ RSI 적정 (40.2)']"
471040,글로벌AI,KOSPI,배당성장,62,24595.0,42.86,39.31,-23.59,53.6,"['❌ 변동성 42.9% (높음)', '✅ 꾸준한 성장 (6M 39.3%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-23.6%)', '✅ RSI 적정 (53.6)']"
471460,국고채30년액티브,KOSPI,배당성장,62,54215.0,12.18,-14.81,-20.03,44.7,"['✅ 변동성 12.2% (매우 안정)', '❌ 변동 큼 (6M -14.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-20.0%)', '✅ RSI 적정 (44.7)']"
472160,미국테크TOP10,KOSPI,배당성장,62,16620.0,22.18,-3.13,-20.98,44.8,"['✅ 변동성 22.2% (매우 안정)', '❌ 변동 큼 (6M -3.1%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.0%)', '✅ RSI 적정 (44.8)']"
481190,미국테크TOP10,KOSPI,배당성장,62,15870.0,19.13,5.84,-21.19,59.7,"['✅ 변동성 19.1% (매우 안정)', '❌ 변동 큼 (6M 5.8%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.2%)', '✅ RSI 적정 (59.7)']"
485540,미국AI테크TOP10,KOSPI,배당성장,62,14195.0,21.24,6.63,-21.29,58.2,"['✅ 변동성 21.2% (매우 안정)', '❌ 변동 큼 (6M 6.6%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.3%)', '✅ RSI 적정 (58.2)']"
