symbol,name,market,strategy,score,price,returns_6m,return_std,from_52w_high,rsi,volume_trend,details
389470,인벤티지랩,KOSDAQ,퀄리티 적정가,75,90800.0,111.16,53.78,-8.74,62.0,1.16,"['✅ 6M 수익 111.2%', '❌ 변동성 높음 (σ=53.8)', '✅ 52주 고점 대비 -8.7%', '✅ 모멘텀 양호 (RSI 62.0, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
425420,티에프이,KOSDAQ,퀄리티 적정가,75,58800.0,34.55,10.89,-1.18,65.2,1.83,"['✅ 6M 수익 34.6%', '⚡ 변동성 보통 (σ=10.9)', '❌ 52주 고점 대비 -1.2%', '✅ 모멘텀 양호 (RSI 65.2, MACD+)', '✅ 관심 증가 (거래량 1.8배)']"
456160,지투지바이오,KOSDAQ,퀄리티 적정가,75,100200.0,75.39,28.45,-15.66,51.4,1.14,"['✅ 6M 수익 75.4%', '❌ 변동성 높음 (σ=28.5)', '✅ 52주 고점 대비 -15.7%', '✅ 모멘텀 양호 (RSI 51.4, MACD+)', '⚡ 관심 보통 (거래량 1.1배)']"
002140,고려산업,KOSPI,퀄리티 적정가,75,2765.0,2.41,3.4,-11.24,57.1,5.26,"['❌ 6M 수익 2.4%', '✅ 변동성 낮음 (σ=3.4)', '✅ 52주 고점 대비 -11.2%', '✅ 모멘텀 양호 (RSI 57.1, MACD+)', '✅ 관심 증가 (거래량 5.3배)']"
003000,부광약품,KOSPI,퀄리티 적정가,75,5940.0,67.09,9.89,-2.46,55.8,1.34,"['✅ 6M 수익 67.1%', '⚡ 변동성 보통 (σ=9.9)', '❌ 52주 고점 대비 -2.5%', '✅ 모멘텀 양호 (RSI 55.8, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
003300,한일홀딩스,KOSPI,퀄리티 적정가,75,17900.0,-0.5,4.5,-7.73,56.6,1.33,"['❌ 6M 수익 -0.5%', '✅ 변동성 낮음 (σ=4.5)', '✅ 52주 고점 대비 -7.7%', '✅ 모멘텀 양호 (RSI 56.6, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
004100,태양금속,KOSPI,퀄리티 적정가,75,3070.0,36.44,9.68,-36.5,50.2,1.31,"['✅ 6M 수익 36.4%', '⚡ 변동성 보통 (σ=9.7)', '❌ 52주 고점 대비 -36.5%', '✅ 모멘텀 양호 (RSI 50.2, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
005820,원림,KOSPI,퀄리티 적정가,75,15510.0,8.46,2.84,-8.22,45.6,1.22,"['⚡ 6M 수익 8.5%', '✅ 변동성 낮음 (σ=2.8)', '✅ 52주 고점 대비 -8.2%', '⚡ 모멘텀 보통 (RSI 45.6)', '⚡ 관심 보통 (거래량 1.2배)']"
006110,삼아알미늄,KOSPI,퀄리티 적정가,75,36450.0,58.48,10.44,0.0,59.1,2.06,"['✅ 6M 수익 58.5%', '⚡ 변동성 보통 (σ=10.4)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 59.1, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
006880,신송홀딩스,KOSPI,퀄리티 적정가,75,7150.0,0.56,2.51,-15.18,51.8,4.18,"['❌ 6M 수익 0.6%', '✅ 변동성 낮음 (σ=2.5)', '✅ 52주 고점 대비 -15.2%', '✅ 모멘텀 양호 (RSI 51.8, MACD+)', '✅ 관심 증가 (거래량 4.2배)']"
007340,오토모티브,KOSPI,퀄리티 적정가,75,35850.0,37.62,11.0,0.0,60.4,1.76,"['✅ 6M 수익 37.6%', '⚡ 변동성 보통 (σ=11.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 60.4, MACD+)', '✅ 관심 증가 (거래량 1.8배)']"
007540,샘표,KOSPI,퀄리티 적정가,75,56500.0,13.34,3.27,-13.08,47.4,1.26,"['⚡ 6M 수익 13.3%', '✅ 변동성 낮음 (σ=3.3)', '✅ 52주 고점 대비 -13.1%', '⚡ 모멘텀 보통 (RSI 47.4)', '⚡ 관심 보통 (거래량 1.3배)']"
008040,사조동아원,KOSPI,퀄리티 적정가,75,1148.0,-16.75,7.66,-17.82,52.0,2.93,"['❌ 6M 수익 -16.8%', '✅ 변동성 낮음 (σ=7.7)', '✅ 52주 고점 대비 -17.8%', '✅ 모멘텀 양호 (RSI 52.0, MACD+)', '✅ 관심 증가 (거래량 2.9배)']"
008350,남선알미늄,KOSPI,퀄리티 적정가,75,1715.0,47.46,10.81,0.0,73.1,3.24,"['✅ 6M 수익 47.5%', '⚡ 변동성 보통 (σ=10.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 73.1, MACD+)', '✅ 관심 증가 (거래량 3.2배)']"
010780,아이에스동서,KOSPI,퀄리티 적정가,75,31750.0,55.64,23.77,-5.08,51.7,1.22,"['✅ 6M 수익 55.6%', '❌ 변동성 높음 (σ=23.8)', '✅ 52주 고점 대비 -5.1%', '✅ 모멘텀 양호 (RSI 51.7, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
012280,영화금속,KOSPI,퀄리티 적정가,75,1030.0,12.32,3.41,-9.33,45.6,1.26,"['⚡ 6M 수익 12.3%', '✅ 변동성 낮음 (σ=3.4)', '✅ 52주 고점 대비 -9.3%', '⚡ 모멘텀 보통 (RSI 45.6)', '⚡ 관심 보통 (거래량 1.3배)']"
039570,랩스,KOSPI,퀄리티 적정가,75,8630.0,-1.26,2.81,-13.27,52.1,1.61,"['❌ 6M 수익 -1.3%', '✅ 변동성 낮음 (σ=2.8)', '✅ 52주 고점 대비 -13.3%', '✅ 모멘텀 양호 (RSI 52.1, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
072130,유엔젤,KOSPI,퀄리티 적정가,75,5030.0,-7.71,6.71,-18.48,61.0,2.33,"['❌ 6M 수익 -7.7%', '✅ 변동성 낮음 (σ=6.7)', '✅ 52주 고점 대비 -18.5%', '✅ 모멘텀 양호 (RSI 61.0, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
104520,블루칩,KOSPI,퀄리티 적정가,75,14000.0,30.87,10.9,-13.26,39.4,1.57,"['✅ 6M 수익 30.9%', '⚡ 변동성 보통 (σ=10.9)', '✅ 52주 고점 대비 -13.3%', '❌ 모멘텀 약함 (RSI 39.4)', '✅ 관심 증가 (거래량 1.6배)']"
104530,고배당,KOSPI,퀄리티 적정가,75,19385.0,28.52,10.39,-12.68,34.0,1.36,"['✅ 6M 수익 28.5%', '⚡ 변동성 보통 (σ=10.4)', '✅ 52주 고점 대비 -12.7%', '❌ 모멘텀 약함 (RSI 34.0)', '✅ 관심 증가 (거래량 1.4배)']"
117460,에너지화학,KOSPI,퀄리티 적정가,75,14835.0,26.58,9.4,-15.45,40.4,1.94,"['✅ 6M 수익 26.6%', '⚡ 변동성 보통 (σ=9.4)', '✅ 52주 고점 대비 -15.4%', '❌ 모멘텀 약함 (RSI 40.4)', '✅ 관심 증가 (거래량 1.9배)']"
139250,에너지화학,KOSPI,퀄리티 적정가,75,16140.0,31.78,11.35,-15.85,39.6,2.52,"['✅ 6M 수익 31.8%', '⚡ 변동성 보통 (σ=11.4)', '✅ 52주 고점 대비 -15.8%', '❌ 모멘텀 약함 (RSI 39.6)', '✅ 관심 증가 (거래량 2.5배)']"
161510,고배당주,KOSPI,퀄리티 적정가,75,25540.0,30.06,12.0,-13.52,32.7,1.4,"['✅ 6M 수익 30.1%', '⚡ 변동성 보통 (σ=12.0)', '✅ 52주 고점 대비 -13.5%', '❌ 모멘텀 약함 (RSI 32.7)', '✅ 관심 증가 (거래량 1.4배)']"
174350,로우볼,KOSPI,퀄리티 적정가,75,19970.0,18.0,8.67,-12.91,30.6,2.45,"['✅ 6M 수익 18.0%', '⚡ 변동성 보통 (σ=8.7)', '✅ 52주 고점 대비 -12.9%', '❌ 모멘텀 약함 (RSI 30.6)', '✅ 관심 증가 (거래량 2.4배)']"
192720,파워,KOSPI,퀄리티 적정가,75,54935.0,26.17,11.47,-12.88,35.3,1.84,"['✅ 6M 수익 26.2%', '⚡ 변동성 보통 (σ=11.5)', '✅ 52주 고점 대비 -12.9%', '❌ 모멘텀 약함 (RSI 35.3)', '✅ 관심 증가 (거래량 1.8배)']"
218420,미국S,KOSPI,퀄리티 적정가,75,20035.0,40.65,11.0,0.0,67.2,3.16,"['✅ 6M 수익 40.6%', '⚡ 변동성 보통 (σ=11.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 67.2, MACD+)', '✅ 관심 증가 (거래량 3.2배)']"
219900,중국본토CSI300레버리지,KOSPI,퀄리티 적정가,75,5010.0,25.6,9.05,-0.3,70.9,1.74,"['✅ 6M 수익 25.6%', '⚡ 변동성 보통 (σ=9.0)', '❌ 52주 고점 대비 -0.3%', '✅ 모멘텀 양호 (RSI 70.9, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
226980,중소형,KOSPI,퀄리티 적정가,75,23280.0,22.91,9.44,-10.19,38.7,1.72,"['✅ 6M 수익 22.9%', '⚡ 변동성 보통 (σ=9.4)', '✅ 52주 고점 대비 -10.2%', '❌ 모멘텀 약함 (RSI 38.7)', '✅ 관심 증가 (거래량 1.7배)']"
241180,일본니케이225,KOSPI,퀄리티 적정가,75,30110.0,19.72,8.91,-8.52,40.6,1.4,"['✅ 6M 수익 19.7%', '⚡ 변동성 보통 (σ=8.9)', '✅ 52주 고점 대비 -8.5%', '❌ 모멘텀 약함 (RSI 40.6)', '✅ 관심 증가 (거래량 1.4배)']"
244670,밸류Plus,KOSPI,퀄리티 적정가,75,11745.0,18.84,9.32,-11.22,33.2,1.41,"['✅ 6M 수익 18.8%', '⚡ 변동성 보통 (σ=9.3)', '✅ 52주 고점 대비 -11.2%', '❌ 모멘텀 약함 (RSI 33.2)', '✅ 관심 증가 (거래량 1.4배)']"
252000,동일가중,KOSPI,퀄리티 적정가,75,19120.0,26.77,9.9,-10.68,39.8,1.5,"['✅ 6M 수익 26.8%', '⚡ 변동성 보통 (σ=9.9)', '✅ 52주 고점 대비 -10.7%', '❌ 모멘텀 약함 (RSI 39.8)', '✅ 관심 증가 (거래량 1.5배)']"
253280,헬스케어,KOSPI,퀄리티 적정가,75,17775.0,15.38,8.57,-9.59,41.0,1.99,"['✅ 6M 수익 15.4%', '⚡ 변동성 보통 (σ=8.6)', '✅ 52주 고점 대비 -9.6%', '❌ 모멘텀 약함 (RSI 41.0)', '✅ 관심 증가 (거래량 2.0배)']"
285690,리더스,KOSPI,퀄리티 적정가,75,18765.0,30.63,11.35,-12.64,37.9,1.85,"['✅ 6M 수익 30.6%', '⚡ 변동성 보통 (σ=11.3)', '✅ 52주 고점 대비 -12.6%', '❌ 모멘텀 약함 (RSI 37.9)', '✅ 관심 증가 (거래량 1.8배)']"
322410,고배당,KOSPI,퀄리티 적정가,75,22060.0,28.91,11.43,-12.14,33.1,1.57,"['✅ 6M 수익 28.9%', '⚡ 변동성 보통 (σ=11.4)', '✅ 52주 고점 대비 -12.1%', '❌ 모멘텀 약함 (RSI 33.1)', '✅ 관심 증가 (거래량 1.6배)']"
329180,현대중공업,KOSPI,퀄리티 적정가,75,583000.0,14.31,7.46,-10.03,45.0,1.11,"['⚡ 6M 수익 14.3%', '✅ 변동성 낮음 (σ=7.5)', '✅ 52주 고점 대비 -10.0%', '⚡ 모멘텀 보통 (RSI 45.0)', '⚡ 관심 보통 (거래량 1.1배)']"
371450,글로벌클라우드컴퓨팅INDXX,KOSPI,퀄리티 적정가,75,10550.0,-8.93,5.64,-17.33,72.8,1.37,"['❌ 6M 수익 -8.9%', '✅ 변동성 낮음 (σ=5.6)', '✅ 52주 고점 대비 -17.3%', '✅ 모멘텀 양호 (RSI 72.8, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
396510,차이나클린에너지SOLACTIVE,KOSPI,퀄리티 적정가,75,9650.0,41.72,10.95,-2.53,78.2,1.38,"['✅ 6M 수익 41.7%', '⚡ 변동성 보통 (σ=10.9)', '❌ 52주 고점 대비 -2.5%', '✅ 모멘텀 양호 (RSI 78.2, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
407830,에셋플러스,KOSPI,퀄리티 적정가,75,15060.0,-6.14,3.51,-15.7,60.1,2.22,"['❌ 6M 수익 -6.1%', '✅ 변동성 낮음 (σ=3.5)', '✅ 52주 고점 대비 -15.7%', '✅ 모멘텀 양호 (RSI 60.1, MACD+)', '✅ 관심 증가 (거래량 2.2배)']"
418660,미국나스닥100레버리지,KOSPI,퀄리티 적정가,75,33840.0,17.23,8.84,-7.83,63.7,0.86,"['✅ 6M 수익 17.2%', '⚡ 변동성 보통 (σ=8.8)', '✅ 52주 고점 대비 -7.8%', '✅ 모멘텀 양호 (RSI 63.7, MACD+)']"
437370,글로벌농업경제,KOSPI,퀄리티 적정가,75,11725.0,25.98,8.14,-1.43,60.2,3.32,"['✅ 6M 수익 26.0%', '⚡ 변동성 보통 (σ=8.1)', '❌ 52주 고점 대비 -1.4%', '✅ 모멘텀 양호 (RSI 60.2, MACD+)', '✅ 관심 증가 (거래량 3.3배)']"
445910,배당귀족,KOSPI,퀄리티 적정가,75,20030.0,24.35,10.6,-12.51,34.9,2.05,"['✅ 6M 수익 24.3%', '⚡ 변동성 보통 (σ=10.6)', '✅ 52주 고점 대비 -12.5%', '❌ 모멘텀 약함 (RSI 34.9)', '✅ 관심 증가 (거래량 2.0배)']"
456680,차이나전기차레버리지,KOSPI,퀄리티 적정가,75,11265.0,36.31,10.01,-1.4,76.7,2.1,"['✅ 6M 수익 36.3%', '⚡ 변동성 보통 (σ=10.0)', '❌ 52주 고점 대비 -1.4%', '✅ 모멘텀 양호 (RSI 76.7, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
457480,테슬라밸류체인액티브,KOSPI,퀄리티 적정가,75,21095.0,23.64,9.91,-9.8,50.5,0.7,"['✅ 6M 수익 23.6%', '⚡ 변동성 보통 (σ=9.9)', '✅ 52주 고점 대비 -9.8%', '✅ 모멘텀 양호 (RSI 50.5, MACD+)']"
474800,미국원유에너지기업,KOSPI,퀄리티 적정가,75,15855.0,42.88,11.02,0.0,65.9,4.15,"['✅ 6M 수익 42.9%', '⚡ 변동성 보통 (σ=11.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 65.9, MACD+)', '✅ 관심 증가 (거래량 4.2배)']"
476000,포스트IPO액티브,KOSPI,퀄리티 적정가,75,13275.0,33.15,9.45,-2.46,56.5,3.35,"['✅ 6M 수익 33.1%', '⚡ 변동성 보통 (σ=9.4)', '❌ 52주 고점 대비 -2.5%', '✅ 모멘텀 양호 (RSI 56.5, MACD+)', '✅ 관심 증가 (거래량 3.3배)']"
491510,파워,KOSPI,퀄리티 적정가,75,17045.0,28.69,11.61,-10.92,34.8,1.93,"['✅ 6M 수익 28.7%', '⚡ 변동성 보통 (σ=11.6)', '✅ 52주 고점 대비 -10.9%', '❌ 모멘텀 약함 (RSI 34.8)', '✅ 관심 증가 (거래량 1.9배)']"
494340,글로벌AI맞춤형반도체,KOSPI,퀄리티 적정가,75,12980.0,-1.39,3.54,-7.0,53.6,1.69,"['❌ 6M 수익 -1.4%', '✅ 변동성 낮음 (σ=3.5)', '✅ 52주 고점 대비 -7.0%', '✅ 모멘텀 양호 (RSI 53.6, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
003100,선광,KOSDAQ,퀄리티 적정가,73,21300.0,8.29,6.51,-10.69,34.0,1.44,"['⚡ 6M 수익 8.3%', '✅ 변동성 낮음 (σ=6.5)', '✅ 52주 고점 대비 -10.7%', '❌ 모멘텀 약함 (RSI 34.0)', '✅ 관심 증가 (거래량 1.4배)']"
027710,팜스토리,KOSDAQ,퀄리티 적정가,73,1324.0,10.33,3.32,-5.7,41.4,4.24,"['⚡ 6M 수익 10.3%', '✅ 변동성 낮음 (σ=3.3)', '✅ 52주 고점 대비 -5.7%', '❌ 모멘텀 약함 (RSI 41.4)', '✅ 관심 증가 (거래량 4.2배)']"
037760,쎄니트,KOSDAQ,퀄리티 적정가,73,1907.0,8.85,3.93,-0.57,67.1,1.54,"['⚡ 6M 수익 8.8%', '✅ 변동성 낮음 (σ=3.9)', '❌ 52주 고점 대비 -0.6%', '✅ 모멘텀 양호 (RSI 67.1, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
039310,세중,KOSDAQ,퀄리티 적정가,73,1639.0,6.91,6.57,0.0,67.6,3.55,"['⚡ 6M 수익 6.9%', '✅ 변동성 낮음 (σ=6.6)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 67.6, MACD+)', '✅ 관심 증가 (거래량 3.5배)']"
052330,코텍,KOSDAQ,퀄리티 적정가,73,10000.0,12.61,5.7,-5.48,40.9,2.36,"['⚡ 6M 수익 12.6%', '✅ 변동성 낮음 (σ=5.7)', '✅ 52주 고점 대비 -5.5%', '❌ 모멘텀 약함 (RSI 40.9)', '✅ 관심 증가 (거래량 2.4배)']"
067920,이글루,KOSDAQ,퀄리티 적정가,73,6050.0,7.27,3.78,0.0,77.2,1.74,"['⚡ 6M 수익 7.3%', '✅ 변동성 낮음 (σ=3.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 77.2, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
072870,메가스터디,KOSDAQ,퀄리티 적정가,73,12820.0,13.15,2.8,0.0,65.7,2.32,"['⚡ 6M 수익 13.2%', '✅ 변동성 낮음 (σ=2.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 65.7, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
088910,동우팜투테이블,KOSDAQ,퀄리티 적정가,73,2435.0,13.79,2.93,-3.56,53.4,2.11,"['⚡ 6M 수익 13.8%', '✅ 변동성 낮음 (σ=2.9)', '❌ 52주 고점 대비 -3.6%', '✅ 모멘텀 양호 (RSI 53.4, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
091970,나노캠텍,KOSDAQ,퀄리티 적정가,73,664.0,8.67,5.3,-34.0,56.9,1.34,"['⚡ 6M 수익 8.7%', '✅ 변동성 낮음 (σ=5.3)', '❌ 52주 고점 대비 -34.0%', '✅ 모멘텀 양호 (RSI 56.9, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
115440,우리넷,KOSDAQ,퀄리티 적정가,73,7550.0,11.52,3.82,-5.98,53.7,0.98,"['⚡ 6M 수익 11.5%', '✅ 변동성 낮음 (σ=3.8)', '✅ 52주 고점 대비 -6.0%', '✅ 모멘텀 양호 (RSI 53.7, MACD+)']"
001260,남광토건,KOSPI,퀄리티 적정가,73,9030.0,8.93,6.55,-18.43,50.5,0.86,"['⚡ 6M 수익 8.9%', '✅ 변동성 낮음 (σ=6.6)', '✅ 52주 고점 대비 -18.4%', '✅ 모멘텀 양호 (RSI 50.5, MACD+)']"
001390,케미칼,KOSPI,퀄리티 적정가,73,5150.0,7.29,7.94,-15.57,37.6,2.74,"['⚡ 6M 수익 7.3%', '✅ 변동성 낮음 (σ=7.9)', '✅ 52주 고점 대비 -15.6%', '❌ 모멘텀 약함 (RSI 37.6)', '✅ 관심 증가 (거래량 2.7배)']"
001560,제일연마,KOSPI,퀄리티 적정가,73,11850.0,11.37,4.49,0.0,57.5,2.67,"['⚡ 6M 수익 11.4%', '✅ 변동성 낮음 (σ=4.5)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 57.5, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
002720,국제약품,KOSPI,퀄리티 적정가,73,4965.0,7.24,4.63,-1.88,57.9,1.85,"['⚡ 6M 수익 7.2%', '✅ 변동성 낮음 (σ=4.6)', '❌ 52주 고점 대비 -1.9%', '✅ 모멘텀 양호 (RSI 57.9, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
004000,롯데정밀화학,KOSPI,퀄리티 적정가,73,51100.0,11.69,2.63,-3.22,52.1,2.15,"['⚡ 6M 수익 11.7%', '✅ 변동성 낮음 (σ=2.6)', '❌ 52주 고점 대비 -3.2%', '✅ 모멘텀 양호 (RSI 52.1, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
017900,광전자,KOSPI,퀄리티 적정가,73,2050.0,8.58,3.01,-1.44,52.5,1.41,"['⚡ 6M 수익 8.6%', '✅ 변동성 낮음 (σ=3.0)', '❌ 52주 고점 대비 -1.4%', '✅ 모멘텀 양호 (RSI 52.5, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
137610,농산물선물Enhanced,KOSPI,퀄리티 적정가,73,5455.0,6.23,2.43,-3.11,71.0,2.75,"['⚡ 6M 수익 6.2%', '✅ 변동성 낮음 (σ=2.4)', '❌ 52주 고점 대비 -3.1%', '✅ 모멘텀 양호 (RSI 71.0, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
227560,생활소비재,KOSPI,퀄리티 적정가,73,12685.0,7.18,6.74,-14.38,30.6,1.35,"['⚡ 6M 수익 7.2%', '✅ 변동성 낮음 (σ=6.7)', '✅ 52주 고점 대비 -14.4%', '❌ 모멘텀 약함 (RSI 30.6)', '✅ 관심 증가 (거래량 1.3배)']"
245350,유로스탁스배당30,KOSPI,퀄리티 적정가,73,18350.0,11.43,6.28,-6.16,37.1,1.4,"['⚡ 6M 수익 11.4%', '✅ 변동성 낮음 (σ=6.3)', '✅ 52주 고점 대비 -6.2%', '❌ 모멘텀 약함 (RSI 37.1)', '✅ 관심 증가 (거래량 1.4배)']"
261240,미국달러선물,KOSPI,퀄리티 적정가,73,15255.0,9.7,2.73,0.0,67.9,1.66,"['⚡ 6M 수익 9.7%', '✅ 변동성 낮음 (σ=2.7)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 67.9, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
267290,경동도시가스,KOSPI,퀄리티 적정가,73,22100.0,7.8,4.02,-7.72,31.0,1.93,"['⚡ 6M 수익 7.8%', '✅ 변동성 낮음 (σ=4.0)', '✅ 52주 고점 대비 -7.7%', '❌ 모멘텀 약함 (RSI 31.0)', '✅ 관심 증가 (거래량 1.9배)']"
271060,대농산물선물,KOSPI,퀄리티 적정가,73,8485.0,9.27,2.98,-2.58,63.3,2.68,"['⚡ 6M 수익 9.3%', '✅ 변동성 낮음 (σ=3.0)', '❌ 52주 고점 대비 -2.6%', '✅ 모멘텀 양호 (RSI 63.3, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
287180,미국나스닥테크,KOSPI,퀄리티 적정가,73,41955.0,9.2,5.35,-6.87,55.6,0.79,"['⚡ 6M 수익 9.2%', '✅ 변동성 낮음 (σ=5.4)', '✅ 52주 고점 대비 -6.9%', '✅ 모멘텀 양호 (RSI 55.6, MACD+)']"
295020,국채선물10년인버스,KOSPI,퀄리티 적정가,73,57725.0,7.43,2.75,-1.16,54.1,2.16,"['⚡ 6M 수익 7.4%', '✅ 변동성 낮음 (σ=2.7)', '❌ 52주 고점 대비 -1.2%', '✅ 모멘텀 양호 (RSI 54.1, MACD+)', '✅ 관심 증가 (거래량 2.2배)']"
314700,농업융복합산업,KOSPI,퀄리티 적정가,73,11185.0,7.08,3.98,-11.65,34.4,1.53,"['⚡ 6M 수익 7.1%', '✅ 변동성 낮음 (σ=4.0)', '✅ 52주 고점 대비 -11.7%', '❌ 모멘텀 약함 (RSI 34.4)', '✅ 관심 증가 (거래량 1.5배)']"
381170,미국테크TOP10,KOSPI,퀄리티 적정가,73,29250.0,5.7,4.51,-7.65,60.4,0.71,"['⚡ 6M 수익 5.7%', '✅ 변동성 낮음 (σ=4.5)', '✅ 52주 고점 대비 -7.7%', '✅ 모멘텀 양호 (RSI 60.4, MACD+)']"
419650,글로벌수소,KOSPI,퀄리티 적정가,73,4865.0,12.62,6.81,-13.2,52.7,0.99,"['⚡ 6M 수익 12.6%', '✅ 변동성 낮음 (σ=6.8)', '✅ 52주 고점 대비 -13.2%', '✅ 모멘텀 양호 (RSI 52.7, MACD+)']"
424460,글로벌워터MSCI,KOSPI,퀄리티 적정가,73,16120.0,7.89,3.8,-5.18,34.5,1.57,"['⚡ 6M 수익 7.9%', '✅ 변동성 낮음 (σ=3.8)', '✅ 52주 고점 대비 -5.2%', '❌ 모멘텀 약함 (RSI 34.5)', '✅ 관심 증가 (거래량 1.6배)']"
433330,미국S,KOSPI,퀄리티 적정가,73,20715.0,9.53,4.56,-2.71,60.1,1.56,"['⚡ 6M 수익 9.5%', '✅ 변동성 낮음 (σ=4.6)', '❌ 52주 고점 대비 -2.7%', '✅ 모멘텀 양호 (RSI 60.1, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
435040,글로벌브랜드TOP10,KOSPI,퀄리티 적정가,73,19270.0,7.99,4.47,-6.26,55.0,0.6,"['⚡ 6M 수익 8.0%', '✅ 변동성 낮음 (σ=4.5)', '✅ 52주 고점 대비 -6.3%', '✅ 모멘텀 양호 (RSI 55.0, MACD+)']"
441540,조선해운,KOSPI,퀄리티 적정가,73,32220.0,7.2,3.9,-7.17,41.0,1.52,"['⚡ 6M 수익 7.2%', '✅ 변동성 낮음 (σ=3.9)', '✅ 52주 고점 대비 -7.2%', '❌ 모멘텀 약함 (RSI 41.0)', '✅ 관심 증가 (거래량 1.5배)']"
455030,미국달러SOFR금리액티브,KOSPI,퀄리티 적정가,73,12860.0,9.81,2.81,0.0,68.0,1.49,"['⚡ 6M 수익 9.8%', '✅ 변동성 낮음 (σ=2.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 68.0, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
456200,미국달러SOFR금리액티브,KOSPI,퀄리티 적정가,73,63790.0,9.84,2.86,0.0,66.4,2.66,"['⚡ 6M 수익 9.8%', '✅ 변동성 낮음 (σ=2.9)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 66.4, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
456610,미국달러SOFR금리액티브,KOSPI,퀄리티 적정가,73,63835.0,9.87,2.79,0.0,68.1,1.33,"['⚡ 6M 수익 9.9%', '✅ 변동성 낮음 (σ=2.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 68.1, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
459790,미국성장기업30액티브,KOSPI,퀄리티 적정가,73,19005.0,14.57,6.39,-5.61,62.2,0.42,"['⚡ 6M 수익 14.6%', '✅ 변동성 낮음 (σ=6.4)', '✅ 52주 고점 대비 -5.6%', '✅ 모멘텀 양호 (RSI 62.2, MACD+)']"
463680,미국S,KOSPI,퀄리티 적정가,73,17750.0,8.07,4.68,-6.43,58.5,0.58,"['⚡ 6M 수익 8.1%', '✅ 변동성 낮음 (σ=4.7)', '✅ 52주 고점 대비 -6.4%', '✅ 모멘텀 양호 (RSI 58.5, MACD+)']"
465580,미국빅테크TOP7,KOSPI,퀄리티 적정가,73,21840.0,6.59,4.94,-7.39,60.3,0.81,"['⚡ 6M 수익 6.6%', '✅ 변동성 낮음 (σ=4.9)', '✅ 52주 고점 대비 -7.4%', '✅ 모멘텀 양호 (RSI 60.3, MACD+)']"
466920,조선TOP3플러스,KOSPI,퀄리티 적정가,73,36890.0,11.45,4.92,-8.42,43.0,1.33,"['⚡ 6M 수익 11.5%', '✅ 변동성 낮음 (σ=4.9)', '✅ 52주 고점 대비 -8.4%', '❌ 모멘텀 약함 (RSI 43.0)', '✅ 관심 증가 (거래량 1.3배)']"
