symbol,name,market,price,strategies_count,s1_top20,s2_turnaround,s3_momentum,s4_breakout,s5_ma200,s1_value,s2_value,s3_value,s4_value,s5_value
037460,삼지전자,KOSDAQ,22300.0,3,True,True,False,False,True,3980830985.0,58.60597439544808,46.41460234680574,2521059600.0,58.929258662713636
038540,상상인,KOSDAQ,2210.0,3,False,True,True,False,True,517291482.7,30.460448642266826,56.77966101694915,326202630.0,14.267691456551134
038620,위즈코프,KOSDAQ,616.0,3,True,True,True,False,False,1152918969.8,12.614259597806221,54.31309904153355,548563400.0,3.4320639398213615
038880,아이에이,KOSDAQ,143.0,3,True,True,True,False,False,1021098658.8,20.168067226890752,55.38461538461538,568083516.0,-21.892069040856466
039440,에스티아이,KOSDAQ,32650.0,3,True,True,False,False,True,13411365822.5,13.171577123050259,47.22222222222223,8022072350.0,32.460003367283385
039860,나노엔텍,KOSDAQ,6180.0,3,True,True,False,False,True,19471542416.75,49.4558645707376,52.2653721682848,3778587960.0,52.33400092435681
039980,폴라리스AI,KOSDAQ,1936.0,3,True,False,True,True,False,18614256779.6,56.25504439063762,60.97231600270088,90159066976.0,-13.753162978010614
040160,누리플렉스,KOSDAQ,10000.0,3,True,True,False,False,True,1467467905.0,200.30030030030028,58.97790055248619,1260340000.0,126.74580095119863
040910,아이씨디,KOSDAQ,5500.0,3,False,True,True,False,True,530297313.75,45.502645502645514,59.34256055363322,469073000.0,31.04442405975625
041960,코미팜,KOSDAQ,8280.0,3,True,True,False,False,True,4355128257.5,25.264750378214828,43.351063829787236,1584618120.0,28.461717477309744
042370,비츠로테크,KOSDAQ,10840.0,3,True,True,False,False,True,7021979705.0,25.462962962962955,46.103896103896105,5922488200.0,20.422367010492515
043150,바텍,KOSDAQ,23200.0,3,True,True,False,False,True,1883598155.0,22.816304923239805,55.30546623794213,721937600.0,8.227632567187438
043370,피에이치에이,KOSDAQ,12690.0,3,True,True,False,False,True,1214671579.5,14.324324324324333,43.75,548258760.0,10.913000157323417
045100,한양이엔지,KOSDAQ,28300.0,3,True,True,False,False,True,6560840442.5,34.76190476190477,47.89719626168224,3119650500.0,32.893797663323184
046210,파나진,KOSDAQ,2035.0,3,True,True,True,False,False,1094362663.9,24.77007970570202,53.38218714768884,452968615.0,9.657394734289637
046890,서울반도체,KOSDAQ,9990.0,3,True,True,False,False,True,21679208385.5,71.35506003430532,58.503836317135544,9231818940.0,44.456012493492956
046940,우원개발,KOSDAQ,4640.0,3,True,True,False,False,True,1982769914.25,42.11332312404288,44.4954128440367,562999040.0,38.12812574422482
046970,우리로,KOSDAQ,1640.0,3,True,False,True,False,True,1710041131.55,35.425268373245245,60.492379835873386,5788529240.0,22.67735854702133
047770,코데즈컴바인,KOSDAQ,4770.0,3,True,True,False,False,True,26599427142.75,76.34011090573011,47.24220623501199,16574319000.0,78.26311186851132
048530,인트론바이오,KOSDAQ,4550.0,3,True,True,False,False,True,17389676019.25,56.08919382504287,56.85240963855422,3661025550.0,17.644016961423105
048910,대원미디어,KOSDAQ,8740.0,3,True,True,True,False,False,1241976431.0,25.21489971346704,57.6271186440678,1575044140.0,-4.466257132238816
052020,에스티큐브,KOSDAQ,17100.0,3,True,False,True,False,True,9287062408.0,139.83169705469845,80.19075568598679,19587827700.0,117.95656163964514
052400,코나아이,KOSDAQ,66800.0,3,True,True,False,False,True,11271550330.0,57.73317591499409,46.437346437346434,7506917200.0,24.54960309136589
052710,아모텍,KOSDAQ,12890.0,3,True,True,False,False,True,12119448818.0,48.50230414746544,40.206185567010316,2662158810.0,20.777699695479022
053050,지에스이,KOSDAQ,2945.0,3,True,True,False,False,True,29135567967.0,30.8888888888889,54.82093663911846,6805279495.0,9.350487807142116
053610,프로텍,KOSDAQ,55500.0,3,True,True,False,False,True,6959783900.0,70.76923076923076,47.783251231527096,2027859000.0,65.68400626912457
053950,경남제약,KOSDAQ,695.0,3,True,True,False,False,True,2989762070.65,15.257048092868985,56.414473684210535,822991200.0,4.764919579734395
054210,이랜텍,KOSDAQ,10040.0,3,True,True,False,False,True,4798597776.5,29.715762273901802,46.0,1036479400.0,22.417750573833217
054220,비츠로시스,KOSDAQ,582.0,3,True,True,False,False,True,4913219031.45,53.15789473684212,41.71855541718555,871730658.0,38.966822268120005
056090,시지메드텍,KOSDAQ,2835.0,3,True,True,False,False,True,21161488550.6,152.8991971454059,48.517940717628704,12465804015.0,124.63630312826854
058470,리노공업,KOSDAQ,112000.0,3,True,False,False,True,True,136270248425.0,88.87015177065767,60.050568900126414,81241776000.0,82.81386447290029
059120,아진엑스텍,KOSDAQ,7420.0,3,True,True,False,False,True,4318581186.0,74.09666823087753,48.08652246256239,1426235300.0,58.328123299626355
060370,마린솔루션,KOSDAQ,31550.0,3,True,True,False,False,True,11199966432.5,25.697211155378486,49.69072164948454,11187093650.0,17.152260620892122
060720,바텍,KOSDAQ,14860.0,3,True,True,False,False,True,14623106966.0,37.84786641929499,44.863013698630134,3247296360.0,17.763134433037074
061970,세미콘,KOSDAQ,4395.0,3,True,True,False,False,True,2775941831.25,15.203145478374847,41.81091877496671,604897035.0,3.2489957008950743
062970,한국첨단소재,KOSDAQ,2385.0,3,True,True,True,False,False,2328872560.5,21.683673469387756,50.5586592178771,700655760.0,-17.091348995015043
064290,인텍플러스,KOSDAQ,15410.0,3,True,True,False,False,True,3116218841.5,19.088098918083453,43.787575150300604,963417790.0,18.461461588429053
064850,에프앤가이드,KOSDAQ,21750.0,3,True,False,True,False,True,5565231203.0,154.98241500586167,67.25403817914831,4987470750.0,129.51511634042103
065170,비엘팜텍,KOSDAQ,4060.0,3,True,True,False,False,True,45431564204.25,868.9737470167065,43.30357142857143,12433555120.0,223.90731144964477
065350,신성델타테크,KOSDAQ,66000.0,3,True,True,False,False,True,14847475990.0,22.222222222222232,40.273972602739725,9024906000.0,5.005250262513128
065530,와이어블,KOSDAQ,1424.0,3,False,True,True,False,True,733138846.05,17.783291976840367,56.326530612244895,291488528.0,5.524081944192294
065660,안트로젠,KOSDAQ,57600.0,3,True,False,True,False,True,4758898135.0,60.44568245125348,75.62189054726369,5076979200.0,95.07404177497058
065690,파커스,KOSDAQ,1459.0,3,False,True,True,False,True,137449596.7,24.700854700854702,54.385964912280706,114413321.0,27.454748759521983
066360,체리부로,KOSDAQ,1101.0,3,True,True,False,False,True,2480885297.5,48.78378378378378,42.45689655172413,477733809.0,36.280929334439094
067000,조이시티,KOSDAQ,2585.0,3,True,True,False,False,True,3718073024.0,37.5,42.05816554809843,1988730975.0,25.35338987571345
072470,우리산업홀딩스,KOSDAQ,3905.0,3,True,True,False,False,True,7677544995.5,28.453947368421062,53.77049180327869,597648535.0,13.96801307494746
072870,메가스터디,KOSDAQ,12820.0,3,True,False,True,False,True,1015239257.5,19.47809878844362,65.73816155988858,1930127920.0,14.498021738547951
073490,이노와이어리스,KOSDAQ,41600.0,3,True,False,True,False,True,10888217220.0,88.66213151927438,61.25574272588055,9651033600.0,76.3847902038601
076610,해성옵틱스,KOSDAQ,1075.0,3,True,True,False,False,True,8269532513.3,91.62210338680927,48.3690587138863,2878468375.0,49.265129582960164
077360,덕산하이메탈,KOSDAQ,13110.0,3,True,True,False,False,True,30389984328.5,128.79581151832463,49.83844911147011,15897435090.0,109.17598066199173
078020,증권,KOSDAQ,7690.0,3,True,True,False,False,True,13482124426.0,62.579281183932345,49.87593052109181,2031644170.0,43.73294456282009
078070,유비쿼스홀딩스,KOSDAQ,14850.0,3,True,False,True,False,True,3365949458.0,44.8780487804878,62.29327453142227,14610796200.0,40.840395111842454
078150,테크놀러지,KOSDAQ,2100.0,3,True,True,False,False,True,4365264348.15,22.44897959183674,48.92395982783358,2847925500.0,6.619280319857834
078160,메디포스트,KOSDAQ,21950.0,3,True,True,False,False,True,6970186067.5,51.48378191856453,50.46728971962617,3719844550.0,45.79970640788049
078350,한양디지텍,KOSDAQ,26300.0,3,True,True,False,False,True,7535054016.0,43.48063284233496,47.821629933367504,7294462800.0,55.38776040743496
078890,가온그룹,KOSDAQ,6730.0,3,True,True,False,False,True,4800754500.0,40.354535974973935,56.23836126629423,1223715900.0,50.64606568660916
079370,제우스,KOSDAQ,17020.0,3,True,True,False,False,True,12873705228.5,28.25923134890731,49.438202247191015,7377233900.0,17.807887314194737
081150,티플랙스,KOSDAQ,3345.0,3,True,True,True,False,False,2391053887.75,22.977941176470583,58.33333333333333,7217372700.0,7.295793170919462
083310,엘오티베큠,KOSDAQ,13370.0,3,True,True,False,False,True,2159173575.5,19.05609973285842,50.05636978579482,1876212100.0,11.666520506299506
083640,인콘,KOSDAQ,394.0,3,True,True,False,False,True,5512783646.3,61.475409836065566,48.50136239782017,325191052.0,22.123208058891898
083930,아바코,KOSDAQ,14710.0,3,True,True,False,False,True,2940524862.5,17.211155378486055,41.84576485461441,1356173740.0,3.9700882791572134
084110,휴온스글로벌,KOSDAQ,74400.0,3,True,False,True,False,True,4692129920.0,60.691144708423316,71.21951219512195,6941594400.0,47.38802274213039
084990,헬릭스미스,KOSDAQ,5880.0,3,True,True,False,False,True,2004560393.5,10.526315789473696,43.645083932853716,992520480.0,13.511870001882208
085660,차바이오텍,KOSDAQ,19020.0,3,True,True,False,False,True,14908744333.0,37.82608695652174,41.349883630721486,9209959500.0,41.10315664527615
085910,네오티스,KOSDAQ,17150.0,3,True,True,False,False,True,6104444678.0,117.91613722998729,50.87483176312247,2829938650.0,165.6731677846111
086040,바이오톡스텍,KOSDAQ,3215.0,3,True,True,False,False,True,1356973655.0,27.32673267326733,49.5,255470330.0,10.352165854328277
086060,진바이오텍,KOSDAQ,5230.0,3,True,True,False,False,True,2465576124.0,34.102564102564095,52.04081632653062,379933350.0,21.261303037329004
086390,유니테스트,KOSDAQ,19200.0,3,True,True,False,False,True,14016994605.5,68.42105263157893,50.66079295154185,3674592000.0,28.95902528470056
086670,비엠티,KOSDAQ,13230.0,3,True,True,False,False,True,2748946436.0,17.28723404255319,47.77142857142857,769350960.0,14.712308812818641
086820,바이오솔루션,KOSDAQ,12600.0,3,True,False,True,False,True,4688626284.0,70.50067658998647,76.95167286245353,4026456000.0,43.77275688825548
088130,동아엘텍,KOSDAQ,8660.0,3,True,True,False,False,True,8666507019.0,137.26027397260273,44.66588511137163,4657391300.0,99.54146937176695
088910,동우팜투테이블,KOSDAQ,2435.0,3,False,True,True,False,True,860385246.0,21.446384039900245,53.409090909090914,114917390.0,14.186834984782926
089010,켐트로닉스,KOSDAQ,29750.0,3,True,True,False,False,True,6357921095.0,18.999999999999993,44.15011037527594,4037104750.0,4.6337817638266054
089890,코세스,KOSDAQ,27800.0,3,True,False,True,False,True,7573640077.5,44.490644490644485,60.40515653775322,7370808600.0,53.26853419046098
089970,브이엠,KOSDAQ,40000.0,3,True,True,False,False,True,26623639425.0,62.601626016260155,57.18120805369128,15694400000.0,89.88979271155503
089980,상아프론테크,KOSDAQ,22000.0,3,True,True,False,False,True,5846385817.5,48.44804318488529,50.60144346431436,2756710000.0,24.361235472346564
090150,아이윈,KOSDAQ,790.0,3,True,True,True,False,False,1257725670.35,11.581920903954801,52.36486486486486,226741060.0,4.4911347869505125
090470,제이스텍,KOSDAQ,9200.0,3,True,False,True,False,True,1918809847.5,100.0,70.01499250374812,3657910800.0,108.13184700046943
090710,휴림로봇,KOSDAQ,11960.0,3,True,False,False,True,True,124556251298.5,118.24817518248176,36.907020872865274,41311933000.0,96.7671616007897
090850,현대이지웰,KOSDAQ,6490.0,3,True,True,False,False,True,2012139182.0,32.04476093591049,47.706422018348626,1375568480.0,9.566377134560678
091580,상신이디피,KOSDAQ,16140.0,3,True,True,False,False,True,4986288293.0,42.32804232804233,47.92490118577075,6120029760.0,39.64414104577367
091970,나노캠텍,KOSDAQ,664.0,3,True,True,True,False,False,1342225356.75,38.33333333333333,56.88976377952756,280661512.0,3.788109696529207
092070,디엔에프,KOSDAQ,20400.0,3,True,True,False,False,True,3380086456.0,60.629921259842526,47.56651524983777,1253620800.0,36.24569640585189
092190,서울바이오시스,KOSDAQ,3990.0,3,True,True,False,False,True,2447128140.5,63.19018404907975,58.03996194100856,420150990.0,37.53640923114043
092460,한라IMS,KOSDAQ,16040.0,3,True,True,False,False,True,1222341241.5,21.884498480243163,46.51162790697675,1306971280.0,13.847682589254017
092870,엑시콘,KOSDAQ,31050.0,3,True,True,False,False,True,14312448937.5,120.9964412811388,50.25553662691653,11784996450.0,100.44866932425234
093520,매커스,KOSDAQ,25200.0,3,True,True,False,False,True,5283268845.0,22.330097087378633,43.58974358974359,1002027600.0,14.808208786928256
093640,케이알엠,KOSDAQ,5770.0,3,True,False,True,False,True,1761752951.25,69.95581737849778,74.2761692650334,1813551390.0,41.770783424857804
094940,푸른기술,KOSDAQ,10130.0,3,True,True,False,False,True,3234586037.5,32.24543080939948,45.9915611814346,1053844160.0,16.753492231801204
095190,이엠코리아,KOSDAQ,2315.0,3,True,True,False,False,True,1094847005.5,15.174129353233834,49.20634920634921,315923420.0,6.8193668357011905
095270,웨이브일렉트로,KOSDAQ,5480.0,3,True,True,True,False,False,1582544720.0,27.590221187427243,57.096424702058506,6159421360.0,10.777565521493472
095610,테스,KOSDAQ,66100.0,3,True,True,False,False,True,29404733140.0,81.0958904109589,47.06896551724138,16671808100.0,61.72737560020798
095700,제넥신,KOSDAQ,4825.0,3,True,True,True,False,False,2642965514.25,12.733644859813076,55.75916230366492,753693950.0,-3.72624332817878
096350,대창솔루션,KOSDAQ,2695.0,3,True,True,False,False,True,4609737942.35,45.754461871281784,47.76341948310139,11692039205.0,19.39862082409416
097870,효성오앤비,KOSDAQ,6560.0,3,True,True,True,False,False,3846932575.0,18.19819819819819,54.63917525773195,3996968640.0,2.666833604607488
098120,마이크로컨텍솔,KOSDAQ,28100.0,3,True,True,False,False,True,11449888235.0,76.61847894406033,48.026315789473685,3030753600.0,34.6914319952067
100120,뷰웍스,KOSDAQ,26050.0,3,True,True,False,False,True,2511489442.5,35.11410788381744,48.034934497816586,1394847250.0,22.189179808062143
100590,머큐리,KOSDAQ,4990.0,3,True,False,True,False,True,6476212760.5,64.6864686468647,68.50746268656717,6119576320.0,49.8352262917283
101160,월덱스,KOSDAQ,32200.0,3,True,True,False,False,True,5883073725.0,52.24586288416076,59.3984962406015,4975157600.0,36.412066113251676
101170,우림피티에스,KOSDAQ,13650.0,3,True,True,False,False,True,7119675510.5,32.78210116731517,41.63126593033135,1725974250.0,51.89239564352579
101330,모베이스,KOSDAQ,4940.0,3,True,True,False,False,True,10301666807.5,57.32484076433122,46.067415730337075,852431580.0,30.75182298214734
101400,엔시트론,KOSDAQ,457.0,3,True,True,False,False,True,1235300068.15,57.586206896551715,47.16494845360825,614064959.0,23.876773782578642
101490,에스앤에스텍,KOSDAQ,85200.0,3,True,True,False,False,True,31944540840.0,88.91352549889136,47.21780604133546,14690013600.0,52.62457846864881
102710,이엔에프테크놀로지,KOSDAQ,58500.0,3,True,True,False,False,True,8619970935.0,35.730858468677496,49.877149877149876,4066978500.0,28.558713973343288
102940,코오롱생명과학,KOSDAQ,62500.0,3,True,True,False,False,True,2620975465.0,38.888888888888886,51.78571428571429,6989625000.0,52.80706579872254
104200,벅스,KOSDAQ,5440.0,3,True,True,False,False,True,1074908656.75,92.22614840989398,40.650406504065046,1035765120.0,52.219991465607094
104830,원익머트리얼즈,KOSDAQ,44050.0,3,True,True,False,False,True,4702223825.0,49.322033898305094,50.236220472440934,2687931000.0,46.35110643762137
105330,케이엔더블유,KOSDAQ,7880.0,3,True,False,True,False,True,1565248286.5,58.71097683786506,72.34042553191489,588509920.0,53.50449994155922
105740,디케이락,KOSDAQ,9640.0,3,True,True,False,False,True,2427144823.5,16.425120772946865,40.55299539170507,2743997080.0,3.6375266753748026
107640,한중엔시에스,KOSDAQ,60300.0,3,True,False,True,False,True,16327673065.0,49.442379182156124,62.35807860262009,12682235700.0,50.08773785670728
108860,셀바스AI,KOSDAQ,11900.0,3,True,True,False,True,False,5194288283.5,27.545551982851023,46.8232044198895,22481872700.0,-9.922525802654636
110990,디아이티,KOSDAQ,23500.0,3,True,True,False,False,True,4795125247.5,73.55982274741505,56.235294117647065,6862963500.0,52.46572765079509
115450,테라퓨틱스,KOSDAQ,2950.0,3,True,True,True,False,False,1170344587.75,21.699669966996705,58.896210873146615,543552250.0,-20.929970757490878
117670,알파칩스,KOSDAQ,19800.0,3,False,True,True,False,True,836207562.5,135.43400713436387,57.464212678936605,1212908400.0,101.37105209764057
117730,티로보틱스,KOSDAQ,19870.0,3,True,True,False,False,True,6963107434.5,10.696378830083564,42.403235124205665,2630470080.0,25.568359553970076
119610,인터로조,KOSDAQ,17910.0,3,True,True,False,False,True,1474670019.5,18.217821782178213,46.14512471655329,615047310.0,1.794909686146573
122640,예스티,KOSDAQ,25150.0,3,True,False,True,False,True,6552876940.0,50.960384153661465,61.29032258064516,7209222350.0,35.99188915174045
122990,와이솔,KOSDAQ,7580.0,3,True,False,True,False,True,1840935166.5,37.56805807622505,66.66666666666666,1739807080.0,23.826871084465285
123010,알엔티엑스,KOSDAQ,1245.0,3,True,True,True,False,False,1397175862.7,80.69666182873729,54.44049733570159,3004252230.0,14.6171373334254
123040,엠에스오토텍,KOSDAQ,2555.0,3,True,True,False,False,True,4964670028.75,24.330900243308996,54.400000000000006,632107000.0,5.027335881941886
124500,아이티센글로벌,KOSDAQ,69400.0,3,True,False,True,False,True,24942158190.0,219.08045977011494,65.93806921675774,15324908000.0,162.5679829746985
125020,티씨머티리얼즈,KOSDAQ,6040.0,3,True,True,True,False,False,38200946820.0,67.77777777777779,51.49384885764499,19311003440.0,26.078924571822213
125210,아모그린텍,KOSDAQ,7340.0,3,True,True,False,False,True,1080779998.5,24.82993197278911,44.3231441048035,548987960.0,9.867081786612374
126700,하이비젼시스템,KOSDAQ,17600.0,3,True,True,False,False,True,5654348015.0,14.28571428571428,46.268656716417915,3300651200.0,11.258964722690191
127120,제이에스링크,KOSDAQ,41100.0,3,True,True,False,False,True,12049086765.0,156.07476635514018,56.188925081433226,11828497800.0,114.93342816203156
129920,대성하이텍,KOSDAQ,11190.0,3,True,False,True,False,True,5534898516.0,189.1472868217054,71.55172413793103,12272408700.0,139.07446774417537
131030,옵투스제약,KOSDAQ,10410.0,3,True,True,False,False,True,12605699412.0,57.48865355521937,42.79379157427938,1395866490.0,42.050106435238256
131290,티에스이,KOSDAQ,114500.0,3,True,False,True,False,True,12127710575.0,117.2675521821632,67.06507304116866,12856747000.0,110.19684154003606
137080,나래나노텍,KOSDAQ,4585.0,3,False,True,True,False,True,119960071.75,39.150227617602425,52.010723860589806,67408670.0,28.57904035446872
137400,피엔티,KOSDAQ,46550.0,3,True,True,False,False,True,14619001722.5,30.3921568627451,41.65341812400636,5313077350.0,18.155455012722975
137950,제이씨케미칼,KOSDAQ,3975.0,3,True,True,True,False,False,6420980619.0,27.403846153846146,59.40766550522649,3841384350.0,10.925073252406857
140410,메지온,KOSDAQ,113500.0,3,True,False,False,True,True,24168449080.0,58.96358543417366,37.64434180138568,36707943000.0,58.60594457875099
140670,알에스오토메이션,KOSDAQ,18360.0,3,True,True,False,False,True,11595002587.5,33.04347826086958,42.465753424657535,4332390840.0,17.62557779721119
144960,뉴파워프라즈마,KOSDAQ,5630.0,3,True,True,False,False,True,2224319122.0,16.92627206645898,42.12962962962963,546391500.0,1.3711209341267683
146320,비씨엔씨,KOSDAQ,14620.0,3,True,True,False,False,True,1040249266.0,15.847860538827252,43.679245283018865,452927600.0,18.721831986682357
147830,제룡산업,KOSDAQ,7550.0,3,True,True,False,False,True,6914423272.0,22.564935064935064,44.78935698447893,2131908600.0,14.526686234802444
153490,우리이앤엘,KOSDAQ,784.0,3,False,True,True,False,True,231729112.05,22.88401253918495,59.119496855345915,29576400.0,12.974811228312856
160980,싸이맥스,KOSDAQ,21250.0,3,True,True,False,False,True,7226904277.0,51.78571428571428,52.31338679827267,4002990000.0,38.69308688387636
161580,필옵틱스,KOSDAQ,45900.0,3,True,True,False,False,True,17634343065.0,17.091836734693878,46.070460704607044,5986140300.0,14.174134210575406
166090,하나머티리얼즈,KOSDAQ,62100.0,3,True,True,False,False,True,15475585345.0,54.09429280397022,53.6036036036036,15200465400.0,58.26797239867727
168360,펨트론,KOSDAQ,23000.0,3,True,True,False,False,True,7475199498.0,52.418820410868115,52.1150592216582,5152506000.0,42.51413523352181
170920,엘티씨,KOSDAQ,24500.0,3,True,True,False,False,True,7623774920.0,53.99120050282842,44.3054935238946,9629137000.0,44.53552476719458
171090,선익시스템,KOSDAQ,113100.0,3,True,True,False,False,True,32045042120.0,152.45535714285717,45.96354166666667,16701363900.0,113.62496635548442
187790,나노,KOSDAQ,4425.0,3,True,False,True,False,True,2201491580.75,40.69952305246423,61.39630390143738,1373940375.0,78.0601702536905
187870,디바이스,KOSDAQ,17520.0,3,True,True,False,False,True,1695143822.0,26.864590876176674,43.501805054151625,473162640.0,31.665470504905514
189860,서전기전,KOSDAQ,4700.0,3,True,True,False,False,True,1253492507.75,51.857835218093705,45.42056074766355,3344120500.0,26.88042869387397
199800,툴젠,KOSDAQ,48600.0,3,True,True,False,False,True,1156329840.0,15.165876777251185,43.9453125,894142800.0,7.374839821483814
199820,제일일렉트릭,KOSDAQ,10270.0,3,True,True,False,False,True,6164547882.5,24.484848484848488,43.83116883116883,4949441640.0,0.4184918648310276
200470,에이팩트,KOSDAQ,7840.0,3,True,True,False,False,True,12748267108.5,50.76923076923077,45.22003034901366,8167923680.0,65.93909569542555
204610,티쓰리,KOSDAQ,2740.0,3,True,False,True,False,True,2294493701.2,64.1701617735171,85.21816562778272,1389996520.0,35.27958191697094
206650,유바이오로직스,KOSDAQ,14480.0,3,True,True,False,False,True,14500819485.5,30.922242314647374,51.84331797235024,3344590400.0,12.040483135895519
209640,와이제이링크,KOSDAQ,4000.0,3,True,True,False,False,True,8084289833.75,25.0,41.155234657039706,1336172000.0,8.265385526271274
210120,캔버스엔,KOSDAQ,1640.0,3,True,True,True,False,False,1214930291.4,43.6077057793345,53.459119496855344,2246629440.0,-28.039560690293687
211270,위성,KOSDAQ,16800.0,3,True,True,False,False,True,8037424326.0,50.40286481647269,47.747747747747745,4030958400.0,24.799429488322346
214180,헥토이노베이션,KOSDAQ,21050.0,3,True,True,False,False,True,9775925331.5,38.30486202365309,44.87704918032787,2348822150.0,26.133629742369813
214430,아이쓰리시스템,KOSDAQ,103500.0,3,True,True,False,False,True,7820999540.0,51.53733528550512,43.26241134751773,3241930500.0,15.811970593830083
215380,우정바이오,KOSDAQ,3535.0,3,True,False,True,False,True,6679282059.25,100.7382169222033,64.85148514851485,5867163225.0,80.16502810778303
215600,신라젠,KOSDAQ,3395.0,3,True,True,False,False,True,3950347501.75,10.586319218241048,40.4191616766467,1647668190.0,5.586440150837779
217190,제너셈,KOSDAQ,6160.0,3,True,True,False,False,True,1379710256.0,35.982339955849895,52.653927813163484,414518720.0,15.844238394654631
217500,러셀,KOSDAQ,2865.0,3,True,True,False,False,True,2443845934.25,52.71855010660982,40.625,462941025.0,26.29045482195911
218150,미래생명자원,KOSDAQ,3345.0,3,True,True,True,False,False,10604428159.25,16.145833333333325,56.73469387755103,7452094695.0,-0.28691731564630674
220100,퓨쳐켐,KOSDAQ,21900.0,3,True,True,False,False,True,4064845729.0,18.37837837837837,41.96018376722818,5664588300.0,0.8693649605619136
220260,켐트로스,KOSDAQ,5270.0,3,True,True,False,False,True,3148072311.0,10.71428571428572,43.86363636363636,755254240.0,5.676343638614978
221800,유투바이오,KOSDAQ,23350.0,3,True,True,False,False,True,63959716895.0,497.18670076726346,47.6713240186294,8181069450.0,309.36005715262473
222420,쎄노텍,KOSDAQ,1322.0,3,True,True,False,False,True,1320929829.3,62.60762607626076,47.43589743589743,468438802.0,40.31512526998986
225190,삼양,KOSDAQ,2150.0,3,True,True,False,False,True,13328672023.1,78.86855241264558,46.88008681497558,4048594050.0,22.44084398758506
226590,엠디바이스,KOSDAQ,27850.0,3,True,True,False,False,True,18882255142.5,128.27868852459017,50.76142131979695,15679410750.0,84.2174890858579
227950,엔투텍,KOSDAQ,503.0,3,True,True,False,False,True,3959096329.75,54.769230769230774,53.94265232974911,411214069.0,25.096371459126065
229000,젠큐릭스,KOSDAQ,3470.0,3,True,True,False,False,True,34126981025.75,137.50855578370977,58.00792303338993,6918690730.0,88.92630512959418
230240,에치에프알,KOSDAQ,27150.0,3,True,False,True,False,True,14200978682.0,134.4559585492228,70.14051522248243,18512526150.0,67.86563329860607
232140,와이씨,KOSDAQ,20700.0,3,True,True,False,False,True,32863428942.0,55.87349397590362,49.492213947190244,13439909700.0,51.73005244582247
232680,라온로보틱스,KOSDAQ,15310.0,3,True,True,False,False,True,5878860604.0,72.02247191011236,47.72065955383123,3646474560.0,53.254020290391836
235980,메드팩토,KOSDAQ,5340.0,3,True,True,False,False,True,1052987434.75,13.617021276595743,41.666666666666664,1143795960.0,4.6899735824458055
236200,슈프리마,KOSDAQ,48600.0,3,True,True,False,False,True,3115056815.0,39.255014326647576,51.344743276283616,1166643000.0,33.26660862531106
238090,앤디포스,KOSDAQ,3125.0,3,True,False,True,False,True,1099700239.75,95.19050593379137,81.59886471144749,852406250.0,60.55446521234291
238120,얼라인드,KOSDAQ,4535.0,3,True,True,False,False,True,2273482323.5,28.10734463276836,51.311288483466356,285392085.0,27.844613118520556
241770,메카로,KOSDAQ,30700.0,3,True,False,True,False,True,1583206040.0,51.60493827160493,63.470319634703195,4411467200.0,61.09904180179046
243840,신흥에스이씨,KOSDAQ,5800.0,3,True,True,False,False,True,2054272003.0,24.597207303974212,46.742209631728045,1511108800.0,16.857735780629813
250060,모비스,KOSDAQ,5010.0,3,True,True,False,False,True,19050824598.0,72.46127366609294,44.07713498622589,8136936390.0,54.20129270544783
251370,와이엠티,KOSDAQ,12380.0,3,True,True,False,False,True,2335131545.5,19.49806949806949,43.844492440604746,933092980.0,7.2307105983439035
252990,샘씨엔에스,KOSDAQ,10380.0,3,True,True,False,False,True,12918400037.5,65.81469648562299,44.390243902439025,3337751280.0,55.47824914715387
254490,미래반도체,KOSDAQ,19160.0,3,True,True,False,False,True,12975333828.0,33.986013986013994,52.681039248203426,2767757800.0,14.565893326955281
255440,야스,KOSDAQ,11580.0,3,False,True,True,False,True,986735434.0,29.675251959686456,50.24630541871921,1237855680.0,31.95603744451978
259630,엠플러스,KOSDAQ,12330.0,3,True,True,False,False,True,2570102582.0,19.941634241245133,46.97309417040359,1310506380.0,3.7629861523119423
264450,유비쿼스,KOSDAQ,14440.0,3,True,False,True,False,True,3374527871.0,57.81420765027323,60.72727272727273,3893500520.0,52.14012906624524
264660,씨앤지하이테크,KOSDAQ,17700.0,3,True,True,False,False,True,3651603965.5,18.791946308724828,41.10522331566995,1017785400.0,18.785568560077316
265520,시스템,KOSDAQ,22350.0,3,True,True,False,False,True,3360640905.0,20.485175202156334,47.933884297520656,3055535550.0,16.959370355640214
265740,엔에프씨,KOSDAQ,8130.0,3,True,True,False,False,True,4880415148.5,97.0909090909091,51.25925925925926,2493471000.0,49.681030276808634
272290,이녹스첨단소재,KOSDAQ,32600.0,3,True,True,False,False,True,14368975892.5,48.181818181818194,44.05010438413361,5153734000.0,25.92099037245188
274090,켄코아에어로스페이스,KOSDAQ,21100.0,3,True,True,False,False,True,15296867536.5,97.56554307116106,45.71428571428572,11055260600.0,46.73208182225945
281740,레이크머티리얼즈,KOSDAQ,19500.0,3,True,True,False,False,True,28287771632.5,41.30434782608696,43.98826979472141,12808380000.0,30.643200021438876
289930,웨이비스,KOSDAQ,17780.0,3,True,True,False,False,True,6016036219.0,119.50617283950615,44.84181568088033,3374092820.0,75.02239459773395
