symbol,name,market,strategy,score,price,pb_proxy,volume_ratio,returns_3m,rsi,ma_aligned,checks
032850,비트컴퓨터,KOSDAQ,그레이엄 순유동자산,100,5610.0,1.26,1.59,14.37,49.3,True,"['✅ 52주 저가 대비 1.26', '✅ 거래량 1.6배', '✅ 3M 수익 14.4%', '✅ RSI 49.3', '✅ 정배열']"
048910,대원미디어,KOSDAQ,그레이엄 순유동자산,100,8740.0,1.25,1.95,5.81,57.6,True,"['✅ 52주 저가 대비 1.25', '✅ 거래량 2.0배', '✅ 3M 수익 5.8%', '✅ RSI 57.6', '✅ 정배열']"
065530,와이어블,KOSDAQ,그레이엄 순유동자산,100,1424.0,1.21,3.38,2.45,56.3,True,"['✅ 52주 저가 대비 1.21', '✅ 거래량 3.4배', '✅ 3M 수익 2.4%', '✅ RSI 56.3', '✅ 정배열']"
081150,티플랙스,KOSDAQ,그레이엄 순유동자산,100,3345.0,1.23,3.22,15.34,58.3,True,"['✅ 52주 저가 대비 1.23', '✅ 거래량 3.2배', '✅ 3M 수익 15.3%', '✅ RSI 58.3', '✅ 정배열']"
097870,효성오앤비,KOSDAQ,그레이엄 순유동자산,100,6560.0,1.18,2.21,6.15,54.6,True,"['✅ 52주 저가 대비 1.18', '✅ 거래량 2.2배', '✅ 3M 수익 6.1%', '✅ RSI 54.6', '✅ 정배열']"
137950,제이씨케미칼,KOSDAQ,그레이엄 순유동자산,100,3975.0,1.27,2.75,17.95,59.4,True,"['✅ 52주 저가 대비 1.27', '✅ 거래량 2.7배', '✅ 3M 수익 18.0%', '✅ RSI 59.4', '✅ 정배열']"
002870,신풍,KOSPI,그레이엄 순유동자산,100,1246.0,1.25,1.58,8.73,53.3,True,"['✅ 52주 저가 대비 1.25', '✅ 거래량 1.6배', '✅ 3M 수익 8.7%', '✅ RSI 53.3', '✅ 정배열']"
005010,휴스틸,KOSPI,그레이엄 순유동자산,100,4810.0,1.26,1.84,17.03,57.1,True,"['✅ 52주 저가 대비 1.26', '✅ 거래량 1.8배', '✅ 3M 수익 17.0%', '✅ RSI 57.1', '✅ 정배열']"
017860,단석,KOSPI,그레이엄 순유동자산,100,19410.0,1.24,2.4,1.71,52.3,True,"['✅ 52주 저가 대비 1.24', '✅ 거래량 2.4배', '✅ 3M 수익 1.7%', '✅ RSI 52.3', '✅ 정배열']"
047400,유니온머티리얼,KOSPI,그레이엄 순유동자산,100,1580.0,1.22,2.78,12.06,52.4,True,"['✅ 52주 저가 대비 1.22', '✅ 거래량 2.8배', '✅ 3M 수익 12.1%', '✅ RSI 52.4', '✅ 정배열']"
122260,통안채1년,KOSPI,그레이엄 순유동자산,100,103070.0,1.02,3.07,0.59,60.0,True,"['✅ 52주 저가 대비 1.02', '✅ 거래량 3.1배', '✅ 3M 수익 0.6%', '✅ RSI 60.0', '✅ 정배열']"
013990,아가방컴퍼니,KOSDAQ,그레이엄 순유동자산,90,4985.0,1.18,1.0,10.78,53.4,True,"['✅ 52주 저가 대비 1.18', '⚡ 거래량 1.0배', '✅ 3M 수익 10.8%', '✅ RSI 53.4', '✅ 정배열']"
023900,풍국주정,KOSDAQ,그레이엄 순유동자산,90,9950.0,1.21,1.23,5.63,58.6,True,"['✅ 52주 저가 대비 1.21', '⚡ 거래량 1.2배', '✅ 3M 수익 5.6%', '✅ RSI 58.6', '✅ 정배열']"
064240,홈캐스트,KOSDAQ,그레이엄 순유동자산,90,2150.0,1.24,1.19,12.62,47.9,True,"['✅ 52주 저가 대비 1.24', '⚡ 거래량 1.2배', '✅ 3M 수익 12.6%', '✅ RSI 47.9', '✅ 정배열']"
105760,포스뱅크,KOSDAQ,그레이엄 순유동자산,90,5600.0,1.19,1.08,3.9,49.6,True,"['✅ 52주 저가 대비 1.19', '⚡ 거래량 1.1배', '✅ 3M 수익 3.9%', '✅ RSI 49.6', '✅ 정배열']"
109080,옵티시스,KOSDAQ,그레이엄 순유동자산,90,10390.0,1.32,3.07,24.58,59.1,True,"['⚡ 52주 저가 대비 1.32', '✅ 거래량 3.1배', '✅ 3M 수익 24.6%', '✅ RSI 59.1', '✅ 정배열']"
110790,크리스에프앤씨,KOSDAQ,그레이엄 순유동자산,90,4305.0,1.13,1.17,0.82,59.3,True,"['✅ 52주 저가 대비 1.13', '⚡ 거래량 1.2배', '✅ 3M 수익 0.8%', '✅ RSI 59.3', '✅ 정배열']"
215480,토박스코리아,KOSDAQ,그레이엄 순유동자산,90,2115.0,1.2,1.03,4.19,55.4,True,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.0배', '✅ 3M 수익 4.2%', '✅ RSI 55.4', '✅ 정배열']"
000700,유수홀딩스,KOSPI,그레이엄 순유동자산,90,6450.0,1.25,1.09,3.7,48.2,True,"['✅ 52주 저가 대비 1.25', '⚡ 거래량 1.1배', '✅ 3M 수익 3.7%', '✅ RSI 48.2', '✅ 정배열']"
002100,경농,KOSPI,그레이엄 순유동자산,90,9690.0,1.14,1.34,2.76,48.6,True,"['✅ 52주 저가 대비 1.14', '⚡ 거래량 1.3배', '✅ 3M 수익 2.8%', '✅ RSI 48.6', '✅ 정배열']"
002780,진흥기업,KOSPI,그레이엄 순유동자산,90,793.0,1.26,1.07,8.78,43.6,True,"['✅ 52주 저가 대비 1.26', '⚡ 거래량 1.1배', '✅ 3M 수익 8.8%', '✅ RSI 43.6', '✅ 정배열']"
005680,삼영전자,KOSPI,그레이엄 순유동자산,90,12750.0,1.29,1.09,17.95,49.7,True,"['✅ 52주 저가 대비 1.29', '⚡ 거래량 1.1배', '✅ 3M 수익 17.9%', '✅ RSI 49.7', '✅ 정배열']"
006880,신송홀딩스,KOSPI,그레이엄 순유동자산,90,7150.0,1.1,1.1,0.99,51.8,True,"['✅ 52주 저가 대비 1.10', '⚡ 거래량 1.1배', '✅ 3M 수익 1.0%', '✅ RSI 51.8', '✅ 정배열']"
009680,모토닉,KOSPI,그레이엄 순유동자산,90,11020.0,1.23,1.62,-3.76,44.9,True,"['✅ 52주 저가 대비 1.23', '✅ 거래량 1.6배', '⚡ 3M 수익 -3.8%', '✅ RSI 44.9', '✅ 정배열']"
017900,광전자,KOSPI,그레이엄 순유동자산,90,2050.0,1.22,1.09,12.89,52.5,True,"['✅ 52주 저가 대비 1.22', '⚡ 거래량 1.1배', '✅ 3M 수익 12.9%', '✅ RSI 52.5', '✅ 정배열']"
145720,덴티움,KOSPI,그레이엄 순유동자산,90,52500.0,1.2,1.07,6.82,50.0,True,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.1배', '✅ 3M 수익 6.8%', '✅ RSI 50.0', '✅ 정배열']"
282000,국고채3년선물인버스,KOSPI,그레이엄 순유동자산,90,113025.0,1.05,1.14,0.75,56.8,True,"['✅ 52주 저가 대비 1.05', '⚡ 거래량 1.1배', '✅ 3M 수익 0.8%', '✅ RSI 56.8', '✅ 정배열']"
292770,국채선물3년인버스,KOSPI,그레이엄 순유동자산,90,56815.0,1.05,1.33,0.69,58.5,True,"['✅ 52주 저가 대비 1.05', '⚡ 거래량 1.3배', '✅ 3M 수익 0.7%', '✅ RSI 58.5', '✅ 정배열']"
300950,게임산업,KOSPI,그레이엄 순유동자산,90,6670.0,1.15,1.04,8.63,48.6,True,"['✅ 52주 저가 대비 1.15', '⚡ 거래량 1.0배', '✅ 3M 수익 8.6%', '✅ RSI 48.6', '✅ 정배열']"
306200,세아제강,KOSPI,그레이엄 순유동자산,90,138200.0,1.23,1.14,12.91,52.2,True,"['✅ 52주 저가 대비 1.23', '⚡ 거래량 1.1배', '✅ 3M 수익 12.9%', '✅ RSI 52.2', '✅ 정배열']"
373790,미국방어배당성장나스닥,KOSPI,그레이엄 순유동자산,90,17100.0,1.2,1.11,8.78,55.9,True,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.1배', '✅ 3M 수익 8.8%', '✅ RSI 55.9', '✅ 정배열']"
409810,미국나스닥100선물인버스,KOSPI,그레이엄 순유동자산,90,6650.0,1.08,1.38,5.81,54.1,True,"['✅ 52주 저가 대비 1.08', '⚡ 거래량 1.4배', '✅ 3M 수익 5.8%', '✅ RSI 54.1', '✅ 정배열']"
025880,케이씨피드,KOSDAQ,그레이엄 순유동자산,85,2970.0,1.18,1.96,7.22,62.6,True,"['✅ 52주 저가 대비 1.18', '✅ 거래량 2.0배', '✅ 3M 수익 7.2%', '❌ RSI 62.6', '✅ 정배열']"
052330,코텍,KOSDAQ,그레이엄 순유동자산,85,10000.0,1.18,2.15,11.61,40.9,False,"['✅ 52주 저가 대비 1.18', '✅ 거래량 2.1배', '✅ 3M 수익 11.6%', '✅ RSI 40.9', '❌ 역배열/혼조']"
072870,메가스터디,KOSDAQ,그레이엄 순유동자산,85,12820.0,1.26,1.9,9.76,65.7,True,"['✅ 52주 저가 대비 1.26', '✅ 거래량 1.9배', '✅ 3M 수익 9.8%', '❌ RSI 65.7', '✅ 정배열']"
187220,디티앤씨,KOSDAQ,그레이엄 순유동자산,85,2835.0,1.3,2.8,10.74,63.5,True,"['✅ 52주 저가 대비 1.30', '✅ 거래량 2.8배', '✅ 3M 수익 10.7%', '❌ RSI 63.5', '✅ 정배열']"
000910,유니온,KOSPI,그레이엄 순유동자산,85,4415.0,1.14,2.45,1.38,46.6,False,"['✅ 52주 저가 대비 1.14', '✅ 거래량 2.4배', '✅ 3M 수익 1.4%', '✅ RSI 46.6', '❌ 역배열/혼조']"
003920,남양유업,KOSPI,그레이엄 순유동자산,85,55900.0,1.21,1.69,11.35,62.0,True,"['✅ 52주 저가 대비 1.21', '✅ 거래량 1.7배', '✅ 3M 수익 11.4%', '❌ RSI 62.0', '✅ 정배열']"
008355,남선알미우,KOSPI,그레이엄 순유동자산,85,14960.0,1.24,1.73,22.52,58.0,False,"['✅ 52주 저가 대비 1.24', '✅ 거래량 1.7배', '✅ 3M 수익 22.5%', '✅ RSI 58.0', '❌ 역배열/혼조']"
018470,조일알미늄,KOSPI,그레이엄 순유동자산,85,1344.0,1.23,2.1,5.74,55.9,False,"['✅ 52주 저가 대비 1.23', '✅ 거래량 2.1배', '✅ 3M 수익 5.7%', '✅ RSI 55.9', '❌ 역배열/혼조']"
072130,유엔젤,KOSPI,그레이엄 순유동자산,85,5030.0,1.2,2.66,1.51,61.0,True,"['✅ 52주 저가 대비 1.20', '✅ 거래량 2.7배', '✅ 3M 수익 1.5%', '❌ RSI 61.0', '✅ 정배열']"
196230,단기통안채,KOSPI,그레이엄 순유동자산,85,115670.0,1.02,1.5,0.56,89.7,True,"['✅ 52주 저가 대비 1.02', '✅ 거래량 1.5배', '✅ 3M 수익 0.6%', '❌ RSI 89.7', '✅ 정배열']"
225800,미국달러선물레버리지,KOSPI,그레이엄 순유동자산,85,17520.0,1.27,1.68,4.03,67.3,True,"['✅ 52주 저가 대비 1.27', '✅ 거래량 1.7배', '✅ 3M 수익 4.0%', '❌ RSI 67.3', '✅ 정배열']"
465780,마이티,KOSPI,그레이엄 순유동자산,85,105080.0,1.03,1.62,0.72,89.2,True,"['✅ 52주 저가 대비 1.03', '✅ 거래량 1.6배', '✅ 3M 수익 0.7%', '❌ RSI 89.2', '✅ 정배열']"
481050,년금리플러스액티브,KOSPI,그레이엄 순유동자산,85,1022510.0,1.03,1.88,0.72,100.0,True,"['✅ 52주 저가 대비 1.03', '✅ 거래량 1.9배', '✅ 3M 수익 0.7%', '❌ RSI 100.0', '✅ 정배열']"
495710,특수채,KOSPI,그레이엄 순유동자산,85,51435.0,1.03,3.49,0.7,89.5,True,"['✅ 52주 저가 대비 1.03', '✅ 거래량 3.5배', '✅ 3M 수익 0.7%', '❌ RSI 89.5', '✅ 정배열']"
496020,전단채플러스액티브,KOSPI,그레이엄 순유동자산,85,51640.0,1.03,1.81,0.92,100.0,True,"['✅ 52주 저가 대비 1.03', '✅ 거래량 1.8배', '✅ 3M 수익 0.9%', '❌ RSI 100.0', '✅ 정배열']"
006620,동구바이오제약,KOSDAQ,그레이엄 순유동자산,80,5490.0,1.15,1.1,-4.19,47.2,True,"['✅ 52주 저가 대비 1.15', '⚡ 거래량 1.1배', '⚡ 3M 수익 -4.2%', '✅ RSI 47.2', '✅ 정배열']"
013810,스페코,KOSDAQ,그레이엄 순유동자산,80,2840.0,1.21,0.41,19.83,52.2,True,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 19.8%', '✅ RSI 52.2', '✅ 정배열']"
015710,코콤,KOSDAQ,그레이엄 순유동자산,80,3845.0,1.14,0.95,4.63,48.7,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 4.6%', '✅ RSI 48.7', '✅ 정배열']"
027710,팜스토리,KOSDAQ,그레이엄 순유동자산,80,1324.0,1.2,0.58,11.26,41.4,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 11.3%', '✅ RSI 41.4', '✅ 정배열']"
032080,아즈텍WB,KOSDAQ,그레이엄 순유동자산,80,1315.0,1.14,0.32,2.9,50.8,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 2.9%', '✅ RSI 50.8', '✅ 정배열']"
033050,제이엠아이,KOSDAQ,그레이엄 순유동자산,80,897.0,1.2,0.77,12.27,51.7,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 12.3%', '✅ RSI 51.7', '✅ 정배열']"
033320,제이씨현시스템,KOSDAQ,그레이엄 순유동자산,80,4525.0,1.14,0.43,6.85,52.0,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 6.8%', '✅ RSI 52.0', '✅ 정배열']"
033500,동성화인텍,KOSDAQ,그레이엄 순유동자산,80,28200.0,1.31,1.01,6.42,43.3,True,"['⚡ 52주 저가 대비 1.31', '⚡ 거래량 1.0배', '✅ 3M 수익 6.4%', '✅ RSI 43.3', '✅ 정배열']"
033560,블루콤,KOSDAQ,그레이엄 순유동자산,80,3165.0,1.15,0.64,5.68,53.2,True,"['✅ 52주 저가 대비 1.15', '✅ 3M 수익 5.7%', '✅ RSI 53.2', '✅ 정배열']"
036120,서울평가정보,KOSDAQ,그레이엄 순유동자산,80,2190.0,1.14,0.26,1.86,58.6,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 1.9%', '✅ RSI 58.6', '✅ 정배열']"
038060,루멘스,KOSDAQ,그레이엄 순유동자산,80,725.0,1.2,0.45,9.35,56.6,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 9.4%', '✅ RSI 56.6', '✅ 정배열']"
038620,위즈코프,KOSDAQ,그레이엄 순유동자산,80,616.0,1.13,0.49,4.76,54.3,True,"['✅ 52주 저가 대비 1.13', '✅ 3M 수익 4.8%', '✅ RSI 54.3', '✅ 정배열']"
039740,한국정보공학,KOSDAQ,그레이엄 순유동자산,80,3130.0,1.18,0.83,4.16,42.5,True,"['✅ 52주 저가 대비 1.18', '✅ 3M 수익 4.2%', '✅ RSI 42.5', '✅ 정배열']"
043150,바텍,KOSDAQ,그레이엄 순유동자산,80,23200.0,1.23,0.66,17.41,55.3,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 17.4%', '✅ RSI 55.3', '✅ 정배열']"
053260,금강철강,KOSDAQ,그레이엄 순유동자산,80,4265.0,1.14,0.89,3.9,49.4,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 3.9%', '✅ RSI 49.4', '✅ 정배열']"
053290,능률,KOSDAQ,그레이엄 순유동자산,80,2040.0,1.14,0.45,10.03,53.1,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 10.0%', '✅ RSI 53.1', '✅ 정배열']"
053620,태양,KOSDAQ,그레이엄 순유동자산,80,6870.0,1.16,0.72,3.93,49.0,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 3.9%', '✅ RSI 49.0', '✅ 정배열']"
056700,신화인터텍,KOSDAQ,그레이엄 순유동자산,80,1871.0,1.2,0.73,8.59,49.3,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 8.6%', '✅ RSI 49.3', '✅ 정배열']"
066310,큐에스아이,KOSDAQ,그레이엄 순유동자산,80,9780.0,1.42,1.28,29.02,57.5,True,"['⚡ 52주 저가 대비 1.42', '⚡ 거래량 1.3배', '✅ 3M 수익 29.0%', '✅ RSI 57.5', '✅ 정배열']"
078150,테크놀러지,KOSDAQ,그레이엄 순유동자산,80,2100.0,1.22,0.78,9.26,48.9,True,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 9.3%', '✅ RSI 48.9', '✅ 정배열']"
079650,서산,KOSDAQ,그레이엄 순유동자산,80,1512.0,1.29,0.57,8.23,37.3,True,"['✅ 52주 저가 대비 1.29', '✅ 3M 수익 8.2%', '✅ RSI 37.3', '✅ 정배열']"
086040,바이오톡스텍,KOSDAQ,그레이엄 순유동자산,80,3215.0,1.27,0.32,20.41,49.5,True,"['✅ 52주 저가 대비 1.27', '✅ 3M 수익 20.4%', '✅ RSI 49.5', '✅ 정배열']"
090150,아이윈,KOSDAQ,그레이엄 순유동자산,80,790.0,1.12,0.14,3.0,52.4,True,"['✅ 52주 저가 대비 1.12', '✅ 3M 수익 3.0%', '✅ RSI 52.4', '✅ 정배열']"
091700,파트론,KOSDAQ,그레이엄 순유동자산,80,8370.0,1.33,1.0,13.11,54.8,True,"['⚡ 52주 저가 대비 1.33', '⚡ 거래량 1.0배', '✅ 3M 수익 13.1%', '✅ RSI 54.8', '✅ 정배열']"
094840,슈프리마에이치큐,KOSDAQ,그레이엄 순유동자산,80,7140.0,1.21,0.95,7.85,43.7,True,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 7.9%', '✅ RSI 43.7', '✅ 정배열']"
095190,이엠코리아,KOSDAQ,그레이엄 순유동자산,80,2315.0,1.22,0.54,9.46,49.2,True,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 9.5%', '✅ RSI 49.2', '✅ 정배열']"
095270,웨이브일렉트로,KOSDAQ,그레이엄 순유동자산,80,5480.0,1.41,1.47,19.39,57.1,True,"['⚡ 52주 저가 대비 1.41', '⚡ 거래량 1.5배', '✅ 3M 수익 19.4%', '✅ RSI 57.1', '✅ 정배열']"
104460,디와이피엔에프,KOSDAQ,그레이엄 순유동자산,80,15530.0,1.19,0.65,8.0,55.2,True,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 8.0%', '✅ RSI 55.2', '✅ 정배열']"
120240,대정화금,KOSDAQ,그레이엄 순유동자산,80,13650.0,1.13,0.78,2.55,53.4,True,"['✅ 52주 저가 대비 1.13', '✅ 3M 수익 2.6%', '✅ RSI 53.4', '✅ 정배열']"
123040,엠에스오토텍,KOSDAQ,그레이엄 순유동자산,80,2555.0,1.26,0.33,14.83,54.4,True,"['✅ 52주 저가 대비 1.26', '✅ 3M 수익 14.8%', '✅ RSI 54.4', '✅ 정배열']"
126640,화신정공,KOSDAQ,그레이엄 순유동자산,80,1550.0,1.26,0.49,17.51,52.3,True,"['✅ 52주 저가 대비 1.26', '✅ 3M 수익 17.5%', '✅ RSI 52.3', '✅ 정배열']"
128660,피제이메탈,KOSDAQ,그레이엄 순유동자산,80,3255.0,1.24,0.77,15.63,52.5,True,"['✅ 52주 저가 대비 1.24', '✅ 3M 수익 15.6%', '✅ RSI 52.5', '✅ 정배열']"
153490,우리이앤엘,KOSDAQ,그레이엄 순유동자산,80,784.0,1.23,0.41,12.16,59.1,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 12.2%', '✅ RSI 59.1', '✅ 정배열']"
192440,슈피겐코리아,KOSDAQ,그레이엄 순유동자산,80,24550.0,1.14,0.46,2.94,41.9,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 2.9%', '✅ RSI 41.9', '✅ 정배열']"
198080,캐프,KOSDAQ,그레이엄 순유동자산,80,2390.0,1.19,0.86,6.22,45.0,True,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 6.2%', '✅ RSI 45.0', '✅ 정배열']"
218150,미래생명자원,KOSDAQ,그레이엄 순유동자산,80,3345.0,1.16,0.75,7.38,56.7,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 7.4%', '✅ RSI 56.7', '✅ 정배열']"
220180,핸디소프트,KOSDAQ,그레이엄 순유동자산,80,1967.0,1.15,1.19,-1.45,52.5,True,"['✅ 52주 저가 대비 1.15', '⚡ 거래량 1.2배', '⚡ 3M 수익 -1.5%', '✅ RSI 52.5', '✅ 정배열']"
226400,오스테오닉,KOSDAQ,그레이엄 순유동자산,80,6550.0,1.16,0.87,7.91,48.7,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 7.9%', '✅ RSI 48.7', '✅ 정배열']"
263920,휴엠앤씨,KOSDAQ,그레이엄 순유동자산,80,4260.0,1.17,0.74,4.54,55.0,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 4.5%', '✅ RSI 55.0', '✅ 정배열']"
376180,피코그램,KOSDAQ,그레이엄 순유동자산,80,2610.0,1.29,0.34,3.57,42.6,True,"['✅ 52주 저가 대비 1.29', '✅ 3M 수익 3.6%', '✅ RSI 42.6', '✅ 정배열']"
432980,엠에프씨,KOSDAQ,그레이엄 순유동자산,80,3670.0,1.11,0.08,5.46,51.0,True,"['✅ 52주 저가 대비 1.11', '✅ 3M 수익 5.5%', '✅ RSI 51.0', '✅ 정배열']"
460470,아이빔테크놀로지,KOSDAQ,그레이엄 순유동자산,80,3440.0,1.26,0.41,14.29,51.3,True,"['✅ 52주 저가 대비 1.26', '✅ 3M 수익 14.3%', '✅ RSI 51.3', '✅ 정배열']"
001020,페이퍼코리아,KOSPI,그레이엄 순유동자산,80,719.0,1.23,0.24,14.86,55.4,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 14.9%', '✅ RSI 55.4', '✅ 정배열']"
001260,남광토건,KOSPI,그레이엄 순유동자산,80,9030.0,1.28,0.85,3.91,50.5,True,"['✅ 52주 저가 대비 1.28', '✅ 3M 수익 3.9%', '✅ RSI 50.5', '✅ 정배열']"
002140,고려산업,KOSPI,그레이엄 순유동자산,80,2765.0,1.17,0.55,11.04,57.1,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 11.0%', '✅ RSI 57.1', '✅ 정배열']"
002700,신일전자,KOSPI,그레이엄 순유동자산,80,1387.0,1.09,0.72,3.82,44.1,True,"['✅ 52주 저가 대비 1.09', '✅ 3M 수익 3.8%', '✅ RSI 44.1', '✅ 정배열']"
002720,국제약품,KOSPI,그레이엄 순유동자산,80,4965.0,1.21,0.34,11.45,57.9,True,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 11.4%', '✅ RSI 57.9', '✅ 정배열']"
002787,진흥기업2우B,KOSPI,그레이엄 순유동자산,80,8490.0,1.19,0.78,3.92,43.8,True,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 3.9%', '✅ RSI 43.8', '✅ 정배열']"
003070,코오롱글로벌,KOSPI,그레이엄 순유동자산,80,10040.0,1.25,0.81,4.15,45.8,True,"['✅ 52주 저가 대비 1.25', '✅ 3M 수익 4.1%', '✅ RSI 45.8', '✅ 정배열']"
003300,한일홀딩스,KOSPI,그레이엄 순유동자산,80,17900.0,1.31,1.06,1.88,56.6,True,"['⚡ 52주 저가 대비 1.31', '⚡ 거래량 1.1배', '✅ 3M 수익 1.9%', '✅ RSI 56.6', '✅ 정배열']"
004540,깨끗한나라,KOSPI,그레이엄 순유동자산,80,1947.0,1.08,1.44,-0.71,54.3,True,"['✅ 52주 저가 대비 1.08', '⚡ 거래량 1.4배', '⚡ 3M 수익 -0.7%', '✅ RSI 54.3', '✅ 정배열']"
005870,휴니드,KOSPI,그레이엄 순유동자산,80,8580.0,1.17,0.49,9.86,48.1,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 9.9%', '✅ RSI 48.1', '✅ 정배열']"
006125,디스커버리우,KOSPI,그레이엄 순유동자산,80,39450.0,1.24,1.06,-1.38,42.6,True,"['✅ 52주 저가 대비 1.24', '⚡ 거래량 1.1배', '⚡ 3M 수익 -1.4%', '✅ RSI 42.6', '✅ 정배열']"
006360,건설,KOSPI,그레이엄 순유동자산,80,22400.0,1.46,1.07,8.74,47.5,True,"['⚡ 52주 저가 대비 1.46', '⚡ 거래량 1.1배', '✅ 3M 수익 8.7%', '✅ RSI 47.5', '✅ 정배열']"
008040,사조동아원,KOSPI,그레이엄 순유동자산,80,1148.0,1.17,0.67,0.7,52.0,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 0.7%', '✅ RSI 52.0', '✅ 정배열']"
008420,문배철강,KOSPI,그레이엄 순유동자산,80,2180.0,1.09,0.53,2.83,48.4,True,"['✅ 52주 저가 대비 1.09', '✅ 3M 수익 2.8%', '✅ RSI 48.4', '✅ 정배열']"
009140,경인전자,KOSPI,그레이엄 순유동자산,80,22000.0,1.19,0.7,5.52,50.0,True,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 5.5%', '✅ RSI 50.0', '✅ 정배열']"
009410,태영건설,KOSPI,그레이엄 순유동자산,80,1837.0,1.21,0.63,2.63,50.0,True,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 2.6%', '✅ RSI 50.0', '✅ 정배열']"
014830,유니드,KOSPI,그레이엄 순유동자산,80,82600.0,1.3,1.25,20.76,51.3,True,"['⚡ 52주 저가 대비 1.30', '⚡ 거래량 1.3배', '✅ 3M 수익 20.8%', '✅ RSI 51.3', '✅ 정배열']"
017180,명문제약,KOSPI,그레이엄 순유동자산,80,1888.0,1.26,0.78,1.72,46.6,True,"['✅ 52주 저가 대비 1.26', '✅ 3M 수익 1.7%', '✅ RSI 46.6', '✅ 정배열']"
017550,수산세보틱스,KOSPI,그레이엄 순유동자산,80,1872.0,1.15,0.42,1.57,41.5,True,"['✅ 52주 저가 대비 1.15', '✅ 3M 수익 1.6%', '✅ RSI 41.5', '✅ 정배열']"
021050,서원,KOSPI,그레이엄 순유동자산,80,1292.0,1.27,0.5,18.86,49.6,True,"['✅ 52주 저가 대비 1.27', '✅ 3M 수익 18.9%', '✅ RSI 49.6', '✅ 정배열']"
033270,유나이티드제약,KOSPI,그레이엄 순유동자산,80,20200.0,1.11,0.46,2.12,43.0,True,"['✅ 52주 저가 대비 1.11', '✅ 3M 수익 2.1%', '✅ RSI 43.0', '✅ 정배열']"
034590,인천도시가스,KOSPI,그레이엄 순유동자산,80,27000.0,1.12,0.37,1.5,48.6,True,"['✅ 52주 저가 대비 1.12', '✅ 3M 수익 1.5%', '✅ RSI 48.6', '✅ 정배열']"
039570,랩스,KOSPI,그레이엄 순유동자산,80,8630.0,1.08,0.76,1.29,52.1,True,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 1.3%', '✅ RSI 52.1', '✅ 정배열']"
084695,대상홀딩스우,KOSPI,그레이엄 순유동자산,80,14450.0,1.18,0.74,1.33,41.1,True,"['✅ 52주 저가 대비 1.18', '✅ 3M 수익 1.3%', '✅ RSI 41.1', '✅ 정배열']"
100220,비상교육,KOSPI,그레이엄 순유동자산,80,5350.0,1.17,0.4,5.52,39.5,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 5.5%', '✅ RSI 39.5', '✅ 정배열']"
117580,대성에너지,KOSPI,그레이엄 순유동자산,80,10380.0,1.42,1.26,26.59,56.2,True,"['⚡ 52주 저가 대비 1.42', '⚡ 거래량 1.3배', '✅ 3M 수익 26.6%', '✅ RSI 56.2', '✅ 정배열']"
176950,국채선물10년인버스,KOSPI,그레이엄 순유동자산,80,57565.0,1.1,0.9,1.73,54.5,True,"['✅ 52주 저가 대비 1.10', '✅ 3M 수익 1.7%', '✅ RSI 54.5', '✅ 정배열']"
