code,name,signal_date,entry_date,entry_price,exit_price,return,days,reason,scan_close
094280,효성ITX,2026-03-13,2026-03-17,12380.0,12460.0,0.6462035541195477,5,time_exit,12310.0
094940,푸른기술,2026-03-13,2026-03-17,10000.0,9500.0,-5.0,4,stop_loss,10220.0
096250,와이즈넛,2026-03-13,2026-03-17,10740.0,10203.0,-5.0,4,stop_loss,12260.0
096760,JW홀딩스,2026-03-13,2026-03-17,4205.0,4355.0,3.56718192627824,5,time_exit,4145.0
096870,엘디티,2026-03-13,2026-03-17,2220.0,2109.0,-5.0,4,stop_loss,2275.0
098120,마이크로컨텍솔,2026-03-13,2026-03-17,27650.0,26267.5,-5.0,4,stop_loss,28350.0
099140,Stock,2026-03-13,2026-03-17,24030.0,22828.5,-5.0,4,stop_loss,23665.0
099440,스맥,2026-03-13,2026-03-17,5320.0,5054.0,-5.0,3,stop_loss,5360.0
100660,서암기계공업,2026-03-13,2026-03-17,4340.0,4365.0,0.5760368663594471,5,time_exit,4460.0
101140,인바이오젠,2026-03-13,2026-03-17,9580.0,9720.0,1.4613778705636742,5,time_exit,9790.0
101330,모베이스,2026-03-13,2026-03-17,4925.0,4678.75,-5.0,4,stop_loss,5070.0
101670,하이드로리튬,2026-03-13,2026-03-17,1890.0,1795.5,-5.0,4,stop_loss,1895.0
101680,한국정밀기계,2026-03-13,2026-03-17,2760.0,3036.0000000000005,10.0,2,take_profit,3085.0
101970,우양에이치씨,2026-03-13,2026-03-17,11900.0,13090.000000000002,10.0,3,take_profit,12790.0
103230,에스앤더블류,2026-03-13,2026-03-17,3670.0,3750.0,2.17983651226158,5,time_exit,3740.0
105550,엣지파운드리,2026-03-13,2026-03-17,1295.0,1424.5000000000002,10.0,1,take_profit,1318.0
105760,포스뱅크,2026-03-13,2026-03-17,5510.0,5400.0,-1.9963702359346642,5,time_exit,5580.0
112290,와이씨켐,2026-03-13,2026-03-17,27300.0,25935.0,-5.0,2,stop_loss,28100.0
114450,그린생명과학,2026-03-13,2026-03-17,2765.0,3041.5000000000005,10.0,1,take_profit,2750.0
117700,Stock,2026-03-13,2026-03-17,6640.0,7304.000000000001,10.0,3,take_profit,6865.0
119610,인터로조,2026-03-13,2026-03-17,17770.0,19547.0,10.0,5,take_profit,18270.0
123890,한국자산신탁,2026-03-13,2026-03-17,2840.0,2850.0,0.35211267605633806,5,time_exit,2850.0
125210,아모그린텍,2026-03-13,2026-03-17,7240.0,7100.0,-1.9337016574585635,5,time_exit,7500.0
126720,수산인더스트리,2026-03-13,2026-03-17,27000.0,29700.000000000004,10.0,3,take_profit,29300.0
126730,코칩,2026-03-13,2026-03-17,18390.0,20229.0,10.0,1,take_profit,18950.0
136480,하림,2026-03-13,2026-03-17,3105.0,3215.0,3.542673107890499,5,time_exit,3115.0
140070,서플러스글로벌,2026-03-13,2026-03-17,1938.0,1923.0,-0.7739938080495357,5,time_exit,1998.0
142210,유니트론텍,2026-03-13,2026-03-17,5540.0,5263.0,-5.0,4,stop_loss,5750.0
142280,녹십자엠에스,2026-03-13,2026-03-17,3565.0,3580.0,0.42075736325385693,5,time_exit,3630.0
146060,율촌,2026-03-13,2026-03-17,1573.0,1609.0,2.2886204704386524,5,time_exit,1602.0
147830,제룡산업,2026-03-13,2026-03-17,7550.0,7650.0,1.3245033112582782,5,time_exit,7480.0
161000,애경케미칼,2026-03-13,2026-03-17,9680.0,9196.0,-5.0,4,stop_loss,9980.0
170790,파이오링크,2026-03-13,2026-03-17,8540.0,9394.0,10.0,5,take_profit,8740.0
171010,램테크놀러지,2026-03-13,2026-03-17,3335.0,3380.0,1.3493253373313343,5,time_exit,3405.0
178920,PI첨단소재,2026-03-13,2026-03-17,19610.0,21571.0,10.0,1,take_profit,19490.0
187420,HLB제넥스,2026-03-13,2026-03-17,2600.0,2585.0,-0.576923076923077,5,time_exit,2600.0
189330,씨이랩,2026-03-13,2026-03-17,4535.0,4308.25,-5.0,4,stop_loss,4440.0
198080,캐프,2026-03-13,2026-03-17,2360.0,2395.0,1.4830508474576272,5,time_exit,2400.0
199550,레이저옵텍,2026-03-13,2026-03-17,5040.0,5544.0,10.0,1,take_profit,5260.0
199730,바이오인프라,2026-03-13,2026-03-17,3850.0,3880.0,0.7792207792207793,5,time_exit,4000.0
200350,아티스트스튜디오,2026-03-13,2026-03-17,4525.0,4977.5,10.0,1,take_profit,4395.0
205100,엑셈,2026-03-13,2026-03-17,1911.0,1900.0,-0.5756148613291471,5,time_exit,2020.0
206650,유바이오로직스,2026-03-13,2026-03-17,14500.0,13775.0,-5.0,4,stop_loss,14690.0
208350,지란지교시큐리티,2026-03-13,2026-03-17,2730.0,3003.0000000000005,10.0,4,take_profit,2765.0
209640,와이제이링크,2026-03-13,2026-03-17,4080.0,4488.0,10.0,1,take_profit,4035.0
214260,라파스,2026-03-13,2026-03-17,10310.0,10300.0,-0.09699321047526674,5,time_exit,10330.0
215200,메가스터디교육,2026-03-13,2026-03-17,42300.0,46530.00000000001,10.0,1,take_profit,44500.0
215380,우정바이오,2026-03-13,2026-03-17,3285.0,3120.75,-5.0,1,stop_loss,3605.0
215600,신라젠,2026-03-13,2026-03-17,3410.0,3751.0000000000005,10.0,3,take_profit,3415.0
234100,폴라리스세원,2026-03-13,2026-03-17,1036.0,1139.6000000000001,10.0,5,take_profit,1149.0
236200,슈프리마,2026-03-13,2026-03-17,48300.0,53130.00000000001,10.0,2,take_profit,49200.0
243840,신흥에스이씨,2026-03-13,2026-03-17,5950.0,6280.0,5.546218487394958,5,time_exit,5950.0
245360,Stock,2026-03-13,2026-03-17,13710.0,13024.5,-5.0,5,stop_loss,13630.0
248070,솔루엠,2026-03-13,2026-03-17,17510.0,17150.0,-2.055968018275271,5,time_exit,17750.0
251120,바이오에프디엔씨,2026-03-13,2026-03-17,13710.0,13800.0,0.6564551422319475,5,time_exit,14000.0
258610,케일럼,2026-03-13,2026-03-17,1473.0,1620.3000000000002,10.0,1,take_profit,1497.0
258790,소프트캠프,2026-03-13,2026-03-17,1193.0,1312.3000000000002,10.0,5,take_profit,1187.0
260930,씨티케이,2026-03-13,2026-03-17,3835.0,4218.5,10.0,1,take_profit,3995.0
263860,지니언스,2026-03-13,2026-03-17,14310.0,13594.5,-5.0,4,stop_loss,14610.0
286750,나노실리칸첨단소재,2026-03-13,2026-03-17,1468.0,1614.8000000000002,10.0,1,take_profit,1515.0
288620,에스퓨얼셀,2026-03-13,2026-03-17,9130.0,8900.0,-2.5191675794085433,5,time_exit,9430.0
289220,자이언트스텝,2026-03-13,2026-03-17,3465.0,3700.0,6.782106782106783,5,time_exit,3535.0
292770,Stock,2026-03-13,2026-03-18,56690.0,56965.0,0.48509437290527424,5,time_exit,56815.0
294630,서남,2026-03-13,2026-03-17,3995.0,3840.0,-3.879849812265332,5,time_exit,4200.0
299660,셀리드,2026-03-13,2026-03-17,2600.0,2470.0,-5.0,2,stop_loss,2605.0
304100,솔트룩스,2026-03-13,2026-03-17,24300.0,23085.0,-5.0,3,stop_loss,24700.0
308430,셀비온,2026-03-13,2026-03-17,27600.0,30360.000000000004,10.0,3,take_profit,26850.0
309710,아이티켐,2026-03-13,2026-03-17,36350.0,34532.5,-5.0,2,stop_loss,34150.0
310200,애니플러스,2026-03-13,2026-03-17,2855.0,2712.25,-5.0,4,stop_loss,3220.0
315640,딥노이드,2026-03-13,2026-03-17,3565.0,3386.75,-5.0,4,stop_loss,3610.0
317330,덕산테코피아,2026-03-13,2026-03-17,16230.0,15418.5,-5.0,4,stop_loss,16650.0
318000,KBG,2026-03-13,2026-03-17,3975.0,4085.0,2.767295597484277,5,time_exit,4105.0
318160,셀바이오휴먼텍,2026-03-13,2026-03-17,7010.0,7250.0,3.4236804564907275,5,time_exit,7180.0
319400,현대무벡스,2026-03-13,2026-03-17,30350.0,28832.5,-5.0,4,stop_loss,31000.0
320000,한울반도체,2026-03-13,2026-03-17,1636.0,1664.0,1.7114914425427872,5,time_exit,1698.0
322510,제이엘케이,2026-03-13,2026-03-17,8070.0,7666.5,-5.0,2,stop_loss,9000.0
330590,롯데리츠,2026-03-13,2026-03-17,4640.0,4625.0,-0.3232758620689655,5,time_exit,4795.0
332370,아이디피,2026-03-13,2026-03-17,4940.0,5190.0,5.060728744939271,5,time_exit,5070.0
333620,엔시스,2026-03-13,2026-03-17,5920.0,5930.0,0.16891891891891891,5,time_exit,6080.0
334890,이지스밸류플러스리츠,2026-03-13,2026-03-17,4155.0,4135.0,-0.48134777376654636,5,time_exit,4200.0
33637K,솔루스첨단소재1우,2026-03-13,2026-03-17,1995.0,2025.0,1.5037593984962405,5,time_exit,2030.0
347850,디앤디파마텍,2026-03-13,2026-03-17,83000.0,78850.0,-5.0,2,stop_loss,92300.0
347860,알체라,2026-03-13,2026-03-17,1680.0,1848.0000000000002,10.0,3,take_profit,1692.0
352090,스톰테크,2026-03-13,2026-03-17,3570.0,3545.0,-0.700280112044818,5,time_exit,3615.0
357120,코람코라이프인프라리츠,2026-03-13,2026-03-17,4595.0,4610.0,0.3264417845484222,5,time_exit,4625.0
361670,삼영에스앤씨,2026-03-13,2026-03-17,2860.0,3146.0000000000005,10.0,1,take_profit,2810.0
364990,Stock,2026-03-13,2026-03-17,5480.0,5206.0,-5.0,4,stop_loss,5660.0
369370,블리츠웨이엔터테인먼트,2026-03-13,2026-03-17,1281.0,1409.1000000000001,10.0,1,take_profit,1705.0
371160,Stock,2026-03-13,2026-03-17,8345.0,7927.75,-5.0,4,stop_loss,8200.0
371470,Stock,2026-03-13,2026-03-17,8340.0,7923.0,-5.0,4,stop_loss,8300.0
371950,풍원정밀,2026-03-13,2026-03-17,15690.0,14905.5,-5.0,1,stop_loss,19190.0
372330,Stock,2026-03-13,2026-03-17,8315.0,7899.25,-5.0,4,stop_loss,8170.0
376180,피코그램,2026-03-13,2026-03-17,2615.0,2876.5000000000005,10.0,2,take_profit,2485.0
377220,프롬바이오,2026-03-13,2026-03-17,1644.0,1561.8,-5.0,1,stop_loss,1560.0
377480,마음AI,2026-03-13,2026-03-17,15800.0,15010.0,-5.0,4,stop_loss,15970.0
377740,바이오노트,2026-03-13,2026-03-17,5350.0,5380.0,0.5607476635514018,5,time_exit,5440.0
388210,씨엠티엑스,2026-03-13,2026-03-17,135700.0,149270.0,10.0,2,take_profit,134400.0
396690,미래에셋글로벌리츠,2026-03-13,2026-03-17,2490.0,2480.0,-0.4016064257028112,5,time_exit,2540.0
397030,에이프릴바이오,2026-03-13,2026-03-17,63500.0,60325.0,-5.0,4,stop_loss,69200.0
399580,Stock,2026-03-13,2026-03-17,10430.0,10185.0,-2.348993288590604,5,time_exit,10420.0
402030,코난테크놀로지,2026-03-13,2026-03-17,19010.0,18059.5,-5.0,4,stop_loss,20200.0
417010,나노팀,2026-03-13,2026-03-17,10700.0,10165.0,-5.0,4,stop_loss,10680.0
418550,제이오,2026-03-13,2026-03-17,8150.0,7742.5,-5.0,4,stop_loss,7730.0
429270,시지트로닉스,2026-03-13,2026-03-17,4100.0,4460.0,8.780487804878048,5,time_exit,3900.0
430690,한싹,2026-03-13,2026-03-17,3795.0,3605.25,-5.0,5,stop_loss,3790.0
431190,케이쓰리아이,2026-03-13,2026-03-17,4210.0,4631.0,10.0,1,take_profit,4260.0
432470,케이엔에스,2026-03-13,2026-03-17,14420.0,13699.0,-5.0,4,stop_loss,14880.0
432720,퀄리타스반도체,2026-03-13,2026-03-17,13630.0,14993.000000000002,10.0,1,take_profit,14000.0
432980,엠에프씨,2026-03-13,2026-03-17,3550.0,3372.5,-5.0,4,stop_loss,3595.0
448280,에코아이,2026-03-13,2026-03-17,12010.0,13211.000000000002,10.0,1,take_profit,11760.0
452200,민테크,2026-03-13,2026-03-17,2305.0,2189.75,-5.0,4,stop_loss,2375.0
453340,현대그린푸드,2026-03-13,2026-03-17,15840.0,15820.0,-0.12626262626262627,5,time_exit,15790.0
455180,케이지에이,2026-03-13,2026-03-17,3000.0,2850.0,-5.0,2,stop_loss,3070.0
458650,성우,2026-03-13,2026-03-17,12100.0,12690.0,4.87603305785124,5,time_exit,12240.0
460870,에스엠씨지,2026-03-13,2026-03-17,3185.0,3503.5000000000005,10.0,1,take_profit,3240.0
461900,Stock,2026-03-13,2026-03-17,21100.0,20720.0,-1.8009478672985781,5,time_exit,21295.0
462520,조선내화,2026-03-13,2026-03-17,13720.0,13770.0,0.36443148688046645,5,time_exit,13880.0
463020,뉴엔AI,2026-03-13,2026-03-17,13410.0,12739.5,-5.0,4,stop_loss,14810.0
465480,인스피언,2026-03-13,2026-03-17,5020.0,5100.0,1.593625498007968,5,time_exit,5110.0
466410,사이냅소프트,2026-03-13,2026-03-17,11250.0,11440.0,1.6888888888888887,5,time_exit,11520.0
467930,IBKS제23호스팩,2026-03-13,2026-03-17,2175.0,2130.0,-2.0689655172413794,5,time_exit,2205.0
469170,Stock,2026-03-13,2026-03-17,6805.0,6900.0,1.396032329169728,5,time_exit,6890.0
471820,셀로맥스사이언스,2026-03-13,2026-03-17,4990.0,5070.0,1.6032064128256511,5,time_exit,4905.0
473980,노머스,2026-03-13,2026-03-17,18350.0,17432.5,-5.0,4,stop_loss,18380.0
476060,온코닉테라퓨틱스,2026-03-13,2026-03-17,24550.0,23322.5,-5.0,4,stop_loss,26200.0
480460,Stock,2026-03-13,2026-03-17,10310.0,10500.0,1.842870999030068,5,time_exit,10360.0
482690,대신밸런스제19호스팩,2026-03-13,2026-03-17,2155.0,2135.0,-0.9280742459396751,5,time_exit,2180.0
484120,도우인시스,2026-03-13,2026-03-17,22400.0,21280.0,-5.0,4,stop_loss,22950.0
484810,티엑스알로보틱스,2026-03-13,2026-03-17,16210.0,15399.5,-5.0,4,stop_loss,16450.0
487950,Stock,2026-03-13,2026-03-17,10737.0,10645.0,-0.8568501443606222,5,time_exit,10479.0
496070,신한제16호스팩,2026-03-13,2026-03-17,2040.0,2045.0,0.24509803921568626,5,time_exit,2050.0
950250,테라뷰,2026-03-13,2026-03-17,8640.0,9504.0,10.0,1,take_profit,8640.0
000050,경방,2026-03-17,2026-03-19,9100.0,9500.0,4.395604395604396,5,time_exit,9360.0
000080,하이트진로,2026-03-17,2026-03-19,16580.0,16540.0,-0.24125452352231602,5,time_exit,16800.0
000087,하이트진로2우B,2026-03-17,2026-03-19,14000.0,13960.0,-0.2857142857142857,5,time_exit,14050.0
000100,유한양행,2026-03-17,2026-03-19,98200.0,99000.0,0.8146639511201629,5,time_exit,99500.0
000140,하이트진로홀딩스,2026-03-17,2026-03-19,9050.0,9070.0,0.22099447513812157,5,time_exit,9110.0
000150,두산,2026-03-17,2026-03-19,1130000.0,1073500.0,-5.0,2,stop_loss,1110000.0
000155,두산우,2026-03-17,2026-03-19,498000.0,473100.0,-5.0,2,stop_loss,503000.0
000157,두산2우B,2026-03-17,2026-03-19,435500.0,456000.0,4.707233065442021,5,time_exit,444500.0
0001A0,덕양에너젠,2026-03-17,2026-03-19,18110.0,19240.0,6.23964660408614,5,time_exit,18330.0
000210,DL,2026-03-17,2026-03-19,49700.0,54670.00000000001,10.0,1,take_profit,44850.0
000220,유유제약,2026-03-17,2026-03-19,4210.0,4350.0,3.32541567695962,5,time_exit,4335.0
000230,일동홀딩스,2026-03-17,2026-03-19,10300.0,10560.0,2.524271844660194,5,time_exit,10770.0
000270,기아,2026-03-17,2026-03-19,170200.0,161690.0,-5.0,2,stop_loss,167300.0
000320,노루홀딩스,2026-03-17,2026-03-19,22800.0,22300.0,-2.1929824561403506,5,time_exit,23100.0
000325,노루홀딩스우,2026-03-17,2026-03-19,29350.0,30950.0,5.45144804088586,5,time_exit,30650.0
000430,대원강업,2026-03-17,2026-03-19,3840.0,4000.0,4.166666666666666,5,time_exit,3975.0
000490,대동,2026-03-17,2026-03-19,9880.0,9750.0,-1.3157894736842104,5,time_exit,10000.0
000500,가온전선,2026-03-17,2026-03-19,104100.0,114510.00000000001,10.0,1,take_profit,102000.0
000520,삼일제약,2026-03-17,2026-03-19,9730.0,10260.0,5.4470709146968135,5,time_exit,10580.0
000590,CS홀딩스,2026-03-17,2026-03-19,76500.0,78800.0,3.0065359477124183,5,time_exit,79000.0
000650,천일고속,2026-03-17,2026-03-19,233000.0,221350.0,-5.0,5,stop_loss,233000.0
000810,삼성화재,2026-03-17,2026-03-19,475000.0,451250.0,-5.0,5,stop_loss,477500.0
000850,화천기공,2026-03-17,2026-03-19,37400.0,37100.0,-0.8021390374331552,5,time_exit,36800.0
00088K,한화3우B,2026-03-17,2026-03-19,47800.0,45410.0,-5.0,2,stop_loss,49350.0
000950,전방,2026-03-17,2026-03-19,35000.0,36450.0,4.142857142857142,5,time_exit,36500.0
001040,CJ,2026-03-17,2026-03-19,191000.0,210100.00000000003,10.0,1,take_profit,193000.0
001045,CJ우,2026-03-17,2026-03-19,87400.0,90100.0,3.0892448512585813,5,time_exit,88400.0
00104K,CJ4우(전환),2026-03-17,2026-03-19,167700.0,184470.00000000003,10.0,5,take_profit,167100.0
001060,JW중외제약,2026-03-17,2026-03-19,30700.0,31400.0,2.2801302931596092,5,time_exit,31600.0
001065,JW중외제약우,2026-03-17,2026-03-19,26350.0,26900.0,2.0872865275142316,5,time_exit,27600.0
0013V0,삼진식품,2026-03-17,2026-03-19,8330.0,7913.5,-5.0,2,stop_loss,8600.0
001440,대한전선,2026-03-17,2026-03-19,29700.0,28215.0,-5.0,2,stop_loss,29550.0
001450,현대해상,2026-03-17,2026-03-19,30250.0,31150.0,2.975206611570248,5,time_exit,30100.0
001460,BYC,2026-03-17,2026-03-19,44850.0,49335.00000000001,10.0,1,take_profit,45000.0
001500,현대차증권,2026-03-17,2026-03-19,11190.0,10630.5,-5.0,2,stop_loss,11150.0
001525,동양우,2026-03-17,2026-03-19,4275.0,4325.0,1.1695906432748537,5,time_exit,4315.0
001560,제일연마,2026-03-17,2026-03-19,11400.0,11100.0,-2.631578947368421,5,time_exit,11480.0
0015S0,페스카로,2026-03-17,2026-03-19,16340.0,15523.0,-5.0,2,stop_loss,17530.0
001790,대한제당,2026-03-17,2026-03-19,2725.0,2997.5000000000005,10.0,2,take_profit,2715.0
002020,코오롱,2026-03-17,2026-03-19,52500.0,57750.00000000001,10.0,1,take_profit,57000.0
002025,코오롱우,2026-03-17,2026-03-19,25800.0,24510.0,-5.0,3,stop_loss,26800.0
002100,경농,2026-03-17,2026-03-19,9520.0,9550.0,0.31512605042016806,5,time_exit,9720.0
002170,삼양통상,2026-03-17,2026-03-19,58600.0,59700.0,1.877133105802048,5,time_exit,58900.0
002220,한일철강,2026-03-17,2026-03-19,3835.0,3643.25,-5.0,3,stop_loss,3985.0
002240,고려제강,2026-03-17,2026-03-19,21300.0,21400.0,0.4694835680751174,5,time_exit,21300.0
002320,한진,2026-03-17,2026-03-19,19000.0,19400.0,2.1052631578947367,5,time_exit,19190.0
002355,넥센타이어1우B,2026-03-17,2026-03-19,4345.0,4500.0,3.567318757192175,5,time_exit,4295.0
002380,KCC,2026-03-17,2026-03-19,531000.0,504450.0,-5.0,2,stop_loss,530000.0
002390,한독,2026-03-17,2026-03-19,10630.0,10780.0,1.4111006585136407,5,time_exit,10820.0
002620,제일파마홀딩스,2026-03-17,2026-03-19,8730.0,8790.0,0.6872852233676976,5,time_exit,8970.0
002790,아모레퍼시픽홀딩스,2026-03-17,2026-03-19,26800.0,27850.0,3.9179104477611943,5,time_exit,27050.0
00279K,아모레퍼시픽홀딩스3우C,2026-03-17,2026-03-19,23150.0,23850.0,3.023758099352052,5,time_exit,23500.0
002820,SUN&L,2026-03-17,2026-03-19,2320.0,2355.0,1.5086206896551724,5,time_exit,2345.0
003090,대웅,2026-03-17,2026-03-19,23450.0,24450.0,4.264392324093817,5,time_exit,24150.0
0030R0,대신밸류리츠,2026-03-17,2026-03-19,4315.0,4310.0,-0.11587485515643105,5,time_exit,4355.0
003230,삼양식품,2026-03-17,2026-03-19,1079000.0,1186900.0,10.0,2,take_profit,1082000.0
003480,한진중공업홀딩스,2026-03-17,2026-03-19,4670.0,5137.0,10.0,1,take_profit,4640.0
003495,대한항공우,2026-03-17,2026-03-19,24200.0,24200.0,0.0,5,time_exit,23900.0
003535,한화투자증권우,2026-03-17,2026-03-19,8300.0,9130.0,10.0,1,take_profit,8640.0
003570,SNT다이내믹스,2026-03-17,2026-03-19,48000.0,45600.0,-5.0,2,stop_loss,49950.0
003620,KG모빌리티,2026-03-17,2026-03-19,3465.0,3450.0,-0.4329004329004329,5,time_exit,3495.0
003670,포스코퓨처엠,2026-03-17,2026-03-19,194100.0,200000.0,3.039670273055126,5,time_exit,193100.0
003850,보령,2026-03-17,2026-03-19,9220.0,9660.0,4.772234273318872,5,time_exit,9410.0
003960,사조대림,2026-03-17,2026-03-19,32850.0,32800.0,-0.15220700152207,5,time_exit,33250.0
004080,신흥,2026-03-17,2026-03-19,13680.0,13810.0,0.9502923976608186,5,time_exit,13810.0
004170,신세계,2026-03-17,2026-03-19,330500.0,332500.0,0.6051437216338881,5,time_exit,344500.0
0041B0,교보18호스팩,2026-03-17,2026-03-19,2070.0,2080.0,0.4830917874396135,5,time_exit,2090.0
0041J0,엘에스스팩1호,2026-03-17,2026-03-19,2005.0,2015.0,0.4987531172069825,5,time_exit,2020.0
004250,NPC,2026-03-17,2026-03-19,3695.0,4064.5000000000005,10.0,5,take_profit,3750.0
004360,세방,2026-03-17,2026-03-19,14340.0,15774.000000000002,10.0,1,take_profit,14740.0
004365,세방우,2026-03-17,2026-03-19,9180.0,9410.0,2.505446623093682,5,time_exit,9290.0
004490,세방전지,2026-03-17,2026-03-19,60000.0,60600.0,1.0,5,time_exit,60800.0
004560,현대비앤지스틸,2026-03-17,2026-03-19,16630.0,15798.5,-5.0,2,stop_loss,17100.0
004690,삼천리,2026-03-17,2026-03-19,143400.0,149500.0,4.253835425383542,5,time_exit,142300.0
004700,조광피혁,2026-03-17,2026-03-19,69000.0,69600.0,0.8695652173913043,5,time_exit,71000.0
004835,덕성우,2026-03-17,2026-03-19,6010.0,6060.0,0.8319467554076538,5,time_exit,6080.0
004840,DRB동일,2026-03-17,2026-03-19,5260.0,5410.0,2.8517110266159698,5,time_exit,5420.0
004970,신라교역,2026-03-17,2026-03-19,9440.0,9700.0,2.754237288135593,5,time_exit,9520.0
004985,성신양회우,2026-03-17,2026-03-19,10650.0,10860.0,1.971830985915493,5,time_exit,10650.0
004990,롯데지주,2026-03-17,2026-03-19,30400.0,30750.0,1.151315789473684,5,time_exit,30500.0
005070,코스모신소재,2026-03-17,2026-03-19,48800.0,49900.0,2.2540983606557377,5,time_exit,48600.0
005180,빙그레,2026-03-17,2026-03-19,74100.0,73200.0,-1.214574898785425,5,time_exit,78200.0
005257,녹십자홀딩스2우,2026-03-17,2026-03-19,23650.0,23850.0,0.8456659619450317,5,time_exit,24150.0
005290,동진쎄미켐,2026-03-17,2026-03-19,48550.0,46122.5,-5.0,2,stop_loss,49250.0
005385,현대차우,2026-03-17,2026-03-19,265000.0,251750.0,-5.0,2,stop_loss,267500.0
005387,현대차2우B,2026-03-17,2026-03-19,268500.0,255075.0,-5.0,2,stop_loss,267500.0
005389,현대차3우B,2026-03-17,2026-03-19,253000.0,240350.0,-5.0,2,stop_loss,252500.0
005430,한국공항,2026-03-17,2026-03-19,56900.0,56500.0,-0.7029876977152899,5,time_exit,58800.0
005490,POSCO홀딩스,2026-03-17,2026-03-19,336500.0,342500.0,1.7830609212481425,5,time_exit,342500.0
005670,푸드웰,2026-03-17,2026-03-19,5760.0,5950.0,3.298611111111111,5,time_exit,5900.0
005740,크라운해태홀딩스,2026-03-17,2026-03-19,6650.0,6800.0,2.2556390977443606,5,time_exit,6730.0
005745,크라운해태홀딩스우,2026-03-17,2026-03-19,7360.0,7490.0,1.766304347826087,5,time_exit,7360.0
005930,삼성전자,2026-03-17,2026-03-19,199600.0,189620.0,-5.0,2,stop_loss,193900.0
005950,이수화학,2026-03-17,2026-03-19,7800.0,7880.0,1.0256410256410255,5,time_exit,7990.0
005965,동부건설우,2026-03-17,2026-03-19,18440.0,19070.0,3.4164859002169194,5,time_exit,18500.0
005990,매일홀딩스,2026-03-17,2026-03-19,11200.0,11180.0,-0.17857142857142858,5,time_exit,11240.0
006040,동원산업,2026-03-17,2026-03-19,38850.0,39950.0,2.8314028314028317,5,time_exit,40100.0
006090,사조오양,2026-03-17,2026-03-19,8200.0,8230.0,0.3658536585365854,5,time_exit,8220.0
006140,피제이전자,2026-03-17,2026-03-19,6680.0,6680.0,0.0,5,time_exit,6840.0
006220,제주은행,2026-03-17,2026-03-19,13400.0,12730.0,-5.0,3,stop_loss,13560.0
006280,녹십자,2026-03-17,2026-03-19,144400.0,148300.0,2.7008310249307477,5,time_exit,148300.0
006340,대원전선,2026-03-17,2026-03-19,6250.0,5937.5,-5.0,2,stop_loss,5670.0
006345,대원전선우,2026-03-17,2026-03-19,4120.0,3914.0,-5.0,2,stop_loss,4080.0
006400,삼성SDI,2026-03-17,2026-03-19,396000.0,376200.0,-5.0,2,stop_loss,389000.0
006405,삼성SDI우,2026-03-17,2026-03-19,217000.0,206150.0,-5.0,2,stop_loss,223000.0
006660,삼성공조,2026-03-17,2026-03-19,11660.0,11560.0,-0.8576329331046313,5,time_exit,11820.0
007110,일신석재,2026-03-17,2026-03-19,1528.0,1524.0,-0.2617801047120419,5,time_exit,1569.0
007160,사조산업,2026-03-17,2026-03-19,50600.0,55660.00000000001,10.0,1,take_profit,53300.0
007310,오뚜기,2026-03-17,2026-03-19,367000.0,362500.0,-1.226158038147139,5,time_exit,370000.0
007590,동방아그로,2026-03-17,2026-03-19,5820.0,5900.0,1.3745704467353952,5,time_exit,5850.0
007660,이수페타시스,2026-03-17,2026-03-19,119800.0,115000.0,-4.006677796327212,5,time_exit,114300.0
007690,국도화학,2026-03-17,2026-03-19,35850.0,35950.0,0.2789400278940028,5,time_exit,36050.0
007770,한일화학,2026-03-17,2026-03-19,7660.0,7880.0,2.8720626631853787,5,time_exit,7780.0
007815,코리아써우,2026-03-17,2026-03-19,15850.0,17435.0,10.0,1,take_profit,14830.0
008260,NI스틸,2026-03-17,2026-03-19,3495.0,3600.0,3.004291845493562,5,time_exit,3510.0
008700,아남전자,2026-03-17,2026-03-19,1508.0,1658.8000000000002,10.0,1,take_profit,1208.0
008770,호텔신라,2026-03-17,2026-03-19,43250.0,41950.0,-3.005780346820809,5,time_exit,42850.0
008830,대동기어,2026-03-17,2026-03-19,20000.0,22000.0,10.0,1,take_profit,20450.0
008930,한미사이언스,2026-03-17,2026-03-19,37100.0,37950.0,2.2911051212938007,5,time_exit,38150.0
009070,KCTC,2026-03-17,2026-03-19,6300.0,5985.0,-5.0,5,stop_loss,6550.0
009415,태영건설우,2026-03-17,2026-03-19,6010.0,6611.000000000001,10.0,2,take_profit,6120.0
009540,HD한국조선해양,2026-03-17,2026-03-19,412000.0,391400.0,-5.0,2,stop_loss,420000.0
0096B0,삼성스팩12호,2026-03-17,2026-03-19,2010.0,2010.0,0.0,5,time_exit,2020.0
0096D0,미래에셋비전스팩9호,2026-03-17,2026-03-19,2005.0,2010.0,0.24937655860349126,5,time_exit,2010.0
0098T0,교보19호스팩,2026-03-17,2026-03-19,2060.0,2060.0,0.0,5,time_exit,2070.0
010100,한국무브넥스,2026-03-17,2026-03-19,4585.0,4485.0,-2.1810250817884405,5,time_exit,4680.0
010280,아이티센엔텍,2026-03-17,2026-03-19,1061.0,1007.9499999999999,-5.0,5,stop_loss,1124.0
010690,화신,2026-03-17,2026-03-19,11940.0,11343.0,-5.0,3,stop_loss,12750.0
010770,평화홀딩스,2026-03-17,2026-03-19,3890.0,3880.0,-0.2570694087403599,5,time_exit,4010.0
010960,삼호개발,2026-03-17,2026-03-19,3860.0,4246.0,10.0,1,take_profit,3890.0
