symbol,name,market,price,strategies_count,s1_top20,s1_value,s2_turnaround,s2_value,s3_momentum,s3_value,s4_breakout,s4_value,s5_ma200,s5_value
077360,덕산하이메탈,KOSDAQ,13110.0,3,True,303.899843285,True,128.79581151832463,False,35.74850686234845,False,158.9743509,True,109.17598066199173
078020,증권,KOSDAQ,7690.0,3,True,134.82124426,True,62.579281183932345,False,-81.38507533718132,False,20.3164417,True,43.73294456282009
078070,유비쿼스홀딩스,KOSDAQ,14850.0,3,True,33.65949458,False,44.8780487804878,True,316.5195729881045,False,146.107962,True,40.840395111842454
078150,테크놀러지,KOSDAQ,2100.0,3,True,43.65264348149999,True,22.44897959183674,False,4.269429252635774,False,28.479255,True,6.619280319857834
078160,메디포스트,KOSDAQ,21950.0,3,True,69.701860675,True,51.48378191856453,False,-92.5282244898259,False,37.1984455,True,45.79970640788049
078350,한양디지텍,KOSDAQ,26300.0,3,True,75.35054016,True,43.48063284233496,False,66.77078651168725,False,72.944628,True,55.38776040743496
078890,가온그룹,KOSDAQ,6730.0,3,True,48.007545,True,40.354535974973935,False,-20.08110363109816,False,12.237159,True,50.64606568660916
079370,제우스,KOSDAQ,17020.0,3,True,128.737052285,True,28.25923134890731,False,-99.99713685877987,False,73.772339,True,17.807887314194737
081150,티플랙스,KOSDAQ,3345.0,3,True,23.9105388775,True,22.977941176470583,True,27.358941517215406,False,72.173727,False,7.295793170919462
083310,엘오티베큠,KOSDAQ,13370.0,3,True,21.591735755,True,19.05609973285842,False,-30.93815148179233,False,18.762121,True,11.666520506299506
083640,인콘,KOSDAQ,394.0,3,True,55.127836463,True,61.475409836065566,False,-8.389407291618483,False,3.25191052,True,22.123208058891898
083930,아바코,KOSDAQ,14710.0,3,True,29.405248625,True,17.211155378486055,False,-59.535569386262225,False,13.5617374,True,3.9700882791572134
084110,휴온스글로벌,KOSDAQ,74400.0,3,True,46.9212992,False,60.691144708423316,True,1476.29100375719,False,69.415944,True,47.38802274213039
084990,헬릭스미스,KOSDAQ,5880.0,3,True,20.045603935,True,10.526315789473696,False,-51.32087778114205,False,9.9252048,True,13.511870001882208
085660,차바이오텍,KOSDAQ,19020.0,3,True,149.08744333,True,37.82608695652174,False,-256.9936079148655,False,92.099595,True,41.10315664527615
085910,네오티스,KOSDAQ,17150.0,3,True,61.04444678,True,117.91613722998729,False,-272.2758142551454,False,28.2993865,True,165.6731677846111
086040,바이오톡스텍,KOSDAQ,3215.0,3,True,13.56973655,True,27.32673267326733,False,-29.961964415351957,False,2.5547033,True,10.352165854328277
086060,진바이오텍,KOSDAQ,5230.0,3,True,24.65576124,True,34.102564102564095,False,-17.33544282636268,False,3.7993335,True,21.261303037329004
086390,유니테스트,KOSDAQ,19200.0,3,True,140.169946055,True,68.42105263157893,False,-194.0607757426758,False,36.74592,True,28.95902528470056
086670,비엠티,KOSDAQ,13230.0,3,True,27.48946436,True,17.28723404255319,False,36.75633388090745,False,7.6935096,True,14.712308812818641
086820,바이오솔루션,KOSDAQ,12600.0,3,True,46.88626284,False,70.50067658998647,True,285.1083190549384,False,40.26456,True,43.77275688825548
088130,동아엘텍,KOSDAQ,8660.0,3,True,86.66507019,True,137.26027397260273,False,-301.9974371449589,False,46.573913,True,99.54146937176695
088910,동우팜투테이블,KOSDAQ,2435.0,3,False,8.60385246,True,21.446384039900245,True,0.7926657581664927,False,1.1491739,True,14.186834984782926
089010,켐트로닉스,KOSDAQ,29750.0,3,True,63.57921095,True,18.999999999999993,False,-100.46333857343598,False,40.3710475,True,4.6337817638266054
089890,코세스,KOSDAQ,27800.0,3,True,75.736400775,False,44.490644490644485,True,498.7714707100163,False,73.708086,True,53.26853419046098
089970,브이엠,KOSDAQ,40000.0,3,True,266.23639425,True,62.601626016260155,False,-270.88359266354564,False,156.944,True,89.88979271155503
089980,상아프론테크,KOSDAQ,22000.0,3,True,58.463858175,True,48.44804318488529,False,-110.60782260652218,False,27.5671,True,24.361235472346564
090150,아이윈,KOSDAQ,790.0,3,True,12.5772567035,True,11.581920903954801,True,2.79140149346137,False,2.2674106,False,4.4911347869505125
090470,제이스텍,KOSDAQ,9200.0,3,True,19.188098475,False,100.0,True,118.39094397614747,False,36.579108,True,108.13184700046943
090710,휴림로봇,KOSDAQ,11960.0,3,True,1245.562512985,False,118.24817518248176,False,-263.81604764061115,True,413.11933,True,96.7671616007897
090850,현대이지웰,KOSDAQ,6490.0,3,True,20.12139182,True,32.04476093591049,False,-35.10003772627928,False,13.7556848,True,9.566377134560678
091580,상신이디피,KOSDAQ,16140.0,3,True,49.86288293,True,42.32804232804233,False,-46.104686692480925,False,61.2002976,True,39.64414104577367
091970,나노캠텍,KOSDAQ,664.0,3,True,13.4222535675,True,38.33333333333333,True,10.877865944071985,False,2.80661512,False,3.788109696529207
092070,디엔에프,KOSDAQ,20400.0,3,True,33.80086456,True,60.629921259842526,False,-199.80589692165734,False,12.536208,True,36.24569640585189
092190,서울바이오시스,KOSDAQ,3990.0,3,True,24.471281405,True,63.19018404907975,False,-18.734844033789102,False,4.2015099,True,37.53640923114043
092460,한라IMS,KOSDAQ,16040.0,3,True,12.223412415,True,21.884498480243163,False,168.34303595209647,False,13.0697128,True,13.847682589254017
092870,엑시콘,KOSDAQ,31050.0,3,True,143.124489375,True,120.9964412811388,False,-356.3265549974901,False,117.8499645,True,100.44866932425234
093520,매커스,KOSDAQ,25200.0,3,True,52.83268845,True,22.330097087378633,False,-568.3107946270547,False,10.020276,True,14.808208786928256
093640,케이알엠,KOSDAQ,5770.0,3,True,17.6175295125,False,69.95581737849778,True,190.98505753089233,False,18.1355139,True,41.770783424857804
094940,푸른기술,KOSDAQ,10130.0,3,True,32.345860375,True,32.24543080939948,False,-5.578731029147775,False,10.5384416,True,16.753492231801204
095190,이엠코리아,KOSDAQ,2315.0,3,True,10.948470055,True,15.174129353233834,False,4.239612142777241,False,3.1592342,True,6.8193668357011905
095270,웨이브일렉트로,KOSDAQ,5480.0,3,True,15.8254472,True,27.590221187427243,True,29.99368097519465,False,61.5942136,False,10.777565521493472
095610,테스,KOSDAQ,66100.0,3,True,294.0473314,True,81.0958904109589,False,-1294.386046660693,False,166.718081,True,61.72737560020798
095700,제넥신,KOSDAQ,4825.0,3,True,26.4296551425,True,12.733644859813076,True,32.59272245447839,False,7.5369395,False,-3.72624332817878
096350,대창솔루션,KOSDAQ,2695.0,3,True,46.0973794235,True,45.754461871281784,False,39.4656216360513,False,116.92039205,True,19.39862082409416
097870,효성오앤비,KOSDAQ,6560.0,3,True,38.46932575,True,18.19819819819819,True,40.30756667423026,False,39.9696864,False,2.666833604607488
098120,마이크로컨텍솔,KOSDAQ,28100.0,3,True,114.49888235,True,76.61847894406033,False,-445.85792289705887,False,30.307536,True,34.6914319952067
100120,뷰웍스,KOSDAQ,26050.0,3,True,25.114894425,True,35.11410788381744,False,-74.40574815632681,False,13.9484725,True,22.189179808062143
100590,머큐리,KOSDAQ,4990.0,3,True,64.762127605,False,64.6864686468647,True,164.71031007622406,False,61.1957632,True,49.8352262917283
101160,월덱스,KOSDAQ,32200.0,3,True,58.83073725,True,52.24586288416076,False,-13.258305844598453,False,49.751576,True,36.412066113251676
101170,우림피티에스,KOSDAQ,13650.0,3,True,71.196755105,True,32.78210116731517,False,-97.43597214592671,False,17.2597425,True,51.89239564352579
101330,모베이스,KOSDAQ,4940.0,3,True,103.016668075,True,57.32484076433122,False,-91.06928337863096,False,8.5243158,True,30.75182298214734
101400,엔시트론,KOSDAQ,457.0,3,True,12.353000681500001,True,57.586206896551715,False,-7.395999115906047,False,6.14064959,True,23.876773782578642
101490,에스앤에스텍,KOSDAQ,85200.0,3,True,319.4454084,True,88.91352549889136,False,-1662.3681818791629,False,146.900136,True,52.62457846864881
102710,이엔에프테크놀로지,KOSDAQ,58500.0,3,True,86.19970935,True,35.730858468677496,False,-338.2514970837526,False,40.669785,True,28.558713973343288
102940,코오롱생명과학,KOSDAQ,62500.0,3,True,26.20975465,True,38.888888888888886,False,-320.331814388548,False,69.89625,True,52.80706579872254
104200,벅스,KOSDAQ,5440.0,3,True,10.7490865675,True,92.22614840989398,False,-33.53595048519047,False,10.3576512,True,52.219991465607094
104830,원익머트리얼즈,KOSDAQ,44050.0,3,True,47.02223825,True,49.322033898305094,False,-636.8503790829911,False,26.87931,True,46.35110643762137
105330,케이엔더블유,KOSDAQ,7880.0,3,True,15.652482865,False,58.71097683786506,True,189.0582743020865,False,5.8850992,True,53.50449994155922
105740,디케이락,KOSDAQ,9640.0,3,True,24.271448235,True,16.425120772946865,False,11.821089920859748,False,27.4399708,True,3.6375266753748026
107640,한중엔시에스,KOSDAQ,60300.0,3,True,163.27673065,False,49.442379182156124,True,1279.1039567125413,False,126.822357,True,50.08773785670728
108860,셀바스AI,KOSDAQ,11900.0,3,True,51.942882835,True,27.545551982851023,False,20.4306388854269,True,224.818727,False,-9.922525802654636
110990,디아이티,KOSDAQ,23500.0,3,True,47.951252475,True,73.55982274741505,False,-34.27772530602226,False,68.629635,True,52.46572765079509
115450,테라퓨틱스,KOSDAQ,2950.0,3,True,11.7034458775,True,21.699669966996705,True,47.27630913295156,False,5.4355225,False,-20.929970757490878
117670,알파칩스,KOSDAQ,19800.0,3,False,8.362075625,True,135.43400713436387,True,259.25541706933313,False,12.129084,True,101.37105209764057
117730,티로보틱스,KOSDAQ,19870.0,3,True,69.631074345,True,10.696378830083564,False,-309.8997582688137,False,26.3047008,True,25.568359553970076
119610,인터로조,KOSDAQ,17910.0,3,True,14.746700195,True,18.217821782178213,False,-23.353710097171955,False,6.1504731,True,1.794909686146573
122640,예스티,KOSDAQ,25150.0,3,True,65.5287694,False,50.960384153661465,True,77.40244970581887,False,72.0922235,True,35.99188915174045
122990,와이솔,KOSDAQ,7580.0,3,True,18.409351665,False,37.56805807622505,True,49.99191816899784,False,17.3980708,True,23.826871084465285
123010,알엔티엑스,KOSDAQ,1245.0,3,True,13.971758627,True,80.69666182873729,True,30.77571392238717,False,30.0425223,False,14.6171373334254
123040,엠에스오토텍,KOSDAQ,2555.0,3,True,49.6467002875,True,24.330900243308996,False,-4.788442767202213,False,6.32107,True,5.027335881941886
124500,아이티센글로벌,KOSDAQ,69400.0,3,True,249.4215819,False,219.08045977011494,True,1065.0074605821428,False,153.24908,True,162.5679829746985
125020,티씨머티리얼즈,KOSDAQ,6040.0,3,True,382.0094682,True,67.77777777777779,True,11.805535801366318,False,193.1100344,False,26.078924571822213
125210,아모그린텍,KOSDAQ,7340.0,3,True,10.807799985,True,24.82993197278911,False,-27.61739192357615,False,5.4898796,True,9.867081786612374
126700,하이비젼시스템,KOSDAQ,17600.0,3,True,56.54348015,True,14.28571428571428,False,-91.36475808698904,False,33.006512,True,11.258964722690191
127120,제이에스링크,KOSDAQ,41100.0,3,True,120.49086765,True,156.07476635514018,False,-5.639001842795551,False,118.284978,True,114.93342816203156
129920,대성하이텍,KOSDAQ,11190.0,3,True,55.34898516,False,189.1472868217054,True,311.4417959354929,False,122.724087,True,139.07446774417537
131030,옵투스제약,KOSDAQ,10410.0,3,True,126.05699412,True,57.48865355521937,False,-117.0450287278527,False,13.9586649,True,42.050106435238256
131290,티에스이,KOSDAQ,114500.0,3,True,121.27710575,False,117.2675521821632,True,1302.0690517260937,False,128.56747,True,110.19684154003606
137080,나래나노텍,KOSDAQ,4585.0,3,False,1.1996007175,True,39.150227617602425,True,21.737539667620688,False,0.6740867,True,28.57904035446872
137400,피엔티,KOSDAQ,46550.0,3,True,146.190017225,True,30.3921568627451,False,-734.8076772517938,False,53.1307735,True,18.155455012722975
137950,제이씨케미칼,KOSDAQ,3975.0,3,True,64.20980619,True,27.403846153846146,True,58.47013650597506,False,38.4138435,False,10.925073252406857
140410,메지온,KOSDAQ,113500.0,3,True,241.6844908,False,58.96358543417366,False,-2750.4468053759147,True,367.07943,True,58.60594457875099
140670,알에스오토메이션,KOSDAQ,18360.0,3,True,115.950025875,True,33.04347826086958,False,-391.0279268234154,False,43.3239084,True,17.62557779721119
144960,뉴파워프라즈마,KOSDAQ,5630.0,3,True,22.24319122,True,16.92627206645898,False,-30.00549508304944,False,5.463915,True,1.3711209341267683
146320,비씨엔씨,KOSDAQ,14620.0,3,True,10.40249266,True,15.847860538827252,False,-152.93616318780428,False,4.529276,True,18.721831986682357
147830,제룡산업,KOSDAQ,7550.0,3,True,69.14423272,True,22.564935064935064,False,-29.079790558455123,False,21.319086,True,14.526686234802444
153490,우리이앤엘,KOSDAQ,784.0,3,False,2.3172911205,True,22.88401253918495,True,1.796051659555669,False,0.295764,True,12.974811228312856
160980,싸이맥스,KOSDAQ,21250.0,3,True,72.26904277,True,51.78571428571428,False,-272.0255285953274,False,40.0299,True,38.69308688387636
161580,필옵틱스,KOSDAQ,45900.0,3,True,176.34343065,True,17.091836734693878,False,-376.3148751537434,False,59.861403,True,14.174134210575406
166090,하나머티리얼즈,KOSDAQ,62100.0,3,True,154.75585345,True,54.09429280397022,False,-491.1255788250139,False,152.004654,True,58.26797239867727
168360,펨트론,KOSDAQ,23000.0,3,True,74.75199498,True,52.418820410868115,False,-260.5481669530823,False,51.52506,True,42.51413523352181
170920,엘티씨,KOSDAQ,24500.0,3,True,76.2377492,True,53.99120050282842,False,-94.275639698769,False,96.29137,True,44.53552476719458
171090,선익시스템,KOSDAQ,113100.0,3,True,320.4504212,True,152.45535714285717,False,-3181.314179287483,False,167.013639,True,113.62496635548442
187790,나노,KOSDAQ,4425.0,3,True,22.0149158075,False,40.69952305246423,True,7.8167447056274,False,13.73940375,True,78.0601702536905
187870,디바이스,KOSDAQ,17520.0,3,True,16.95143822,True,26.864590876176674,False,-296.6149612698716,False,4.7316264,True,31.665470504905514
189860,서전기전,KOSDAQ,4700.0,3,True,12.5349250775,True,51.857835218093705,False,-12.808228619524144,False,33.441205,True,26.88042869387397
199800,툴젠,KOSDAQ,48600.0,3,True,11.5632984,True,15.165876777251185,False,298.71298332803235,False,8.941428,True,7.374839821483814
199820,제일일렉트릭,KOSDAQ,10270.0,3,True,61.645478825,True,24.484848484848488,False,6.068897542963171,False,49.4944164,True,0.4184918648310276
200470,에이팩트,KOSDAQ,7840.0,3,True,127.482671085,True,50.76923076923077,False,-80.57065171792786,False,81.6792368,True,65.93909569542555
204610,티쓰리,KOSDAQ,2740.0,3,True,22.944937011999997,False,64.1701617735171,True,51.422101077836345,False,13.8999652,True,35.27958191697094
206650,유바이오로직스,KOSDAQ,14480.0,3,True,145.008194855,True,30.922242314647374,False,-92.24832916551554,False,33.445904,True,12.040483135895519
209640,와이제이링크,KOSDAQ,4000.0,3,True,80.8428983375,True,25.0,False,-9.208128604956414,False,13.36172,True,8.265385526271274
210120,캔버스엔,KOSDAQ,1640.0,3,True,12.149302914000002,True,43.6077057793345,True,28.712402552929603,False,22.4662944,False,-28.039560690293687
211270,위성,KOSDAQ,16800.0,3,True,80.37424326,True,50.40286481647269,False,-16.4827434838204,False,40.309584,True,24.799429488322346
214180,헥토이노베이션,KOSDAQ,21050.0,3,True,97.759253315,True,38.30486202365309,False,-207.98598701441068,False,23.4882215,True,26.133629742369813
214430,아이쓰리시스템,KOSDAQ,103500.0,3,True,78.2099954,True,51.53733528550512,False,-911.8215670583832,False,32.419305,True,15.811970593830083
215380,우정바이오,KOSDAQ,3535.0,3,True,66.7928205925,False,100.7382169222033,True,116.56869188611859,False,58.67163225,True,80.16502810778303
215600,신라젠,KOSDAQ,3395.0,3,True,39.5034750175,True,10.586319218241048,False,-17.67598852550791,False,16.4766819,True,5.586440150837779
217190,제너셈,KOSDAQ,6160.0,3,True,13.79710256,True,35.982339955849895,False,-0.19534126589365997,False,4.1451872,True,15.844238394654631
217500,러셀,KOSDAQ,2865.0,3,True,24.4384593425,True,52.71855010660982,False,-19.985623571117685,False,4.62941025,True,26.29045482195911
218150,미래생명자원,KOSDAQ,3345.0,3,True,106.0442815925,True,16.145833333333325,True,6.952898805788948,False,74.52094695,False,-0.28691731564630674
220100,퓨쳐켐,KOSDAQ,21900.0,3,True,40.64845729,True,18.37837837837837,False,136.66284713612367,False,56.645883,True,0.8693649605619136
220260,켐트로스,KOSDAQ,5270.0,3,True,31.48072311,True,10.71428571428572,False,-17.702464490565887,False,7.5525424,True,5.676343638614978
221800,유투바이오,KOSDAQ,23350.0,3,True,639.59716895,True,497.18670076726346,False,-412.11535325919704,False,81.8106945,True,309.36005715262473
222420,쎄노텍,KOSDAQ,1322.0,3,True,13.209298293,True,62.60762607626076,False,-19.93188159482208,False,4.68438802,True,40.31512526998986
225190,삼양,KOSDAQ,2150.0,3,True,133.286720231,True,78.86855241264558,False,-38.12467336194756,False,40.4859405,True,22.44084398758506
226590,엠디바이스,KOSDAQ,27850.0,3,True,188.822551425,True,128.27868852459017,False,-212.2365182733961,False,156.7941075,True,84.2174890858579
227950,엔투텍,KOSDAQ,503.0,3,True,39.5909632975,True,54.769230769230774,False,-3.528449299774863,False,4.11214069,True,25.096371459126065
229000,젠큐릭스,KOSDAQ,3470.0,3,True,341.2698102575,True,137.50855578370977,False,-104.79901173140206,False,69.1869073,True,88.92630512959418
230240,에치에프알,KOSDAQ,27150.0,3,True,142.00978682,False,134.4559585492228,True,1186.8505023999498,False,185.1252615,True,67.86563329860607
232140,와이씨,KOSDAQ,20700.0,3,True,328.63428942,True,55.87349397590362,False,-229.29973417707993,False,134.399097,True,51.73005244582247
232680,라온로보틱스,KOSDAQ,15310.0,3,True,58.78860604,True,72.02247191011236,False,-119.0414893680923,False,36.4647456,True,53.254020290391836
235980,메드팩토,KOSDAQ,5340.0,3,True,10.5298743475,True,13.617021276595743,False,27.176383870394545,False,11.4379596,True,4.6899735824458055
236200,슈프리마,KOSDAQ,48600.0,3,True,31.15056815,True,39.255014326647576,False,-96.96525500428925,False,11.66643,True,33.26660862531106
238090,앤디포스,KOSDAQ,3125.0,3,True,10.9970023975,False,95.19050593379137,True,78.3208294373706,False,8.5240625,True,60.55446521234291
238120,얼라인드,KOSDAQ,4535.0,3,True,22.734823235,True,28.10734463276836,False,-47.603595313257216,False,2.85392085,True,27.844613118520556
241770,메카로,KOSDAQ,30700.0,3,True,15.8320604,False,51.60493827160493,True,59.84353728041424,False,44.114672,True,61.09904180179046
243840,신흥에스이씨,KOSDAQ,5800.0,3,True,20.54272003,True,24.597207303974212,False,-19.882353209424895,False,15.111088,True,16.857735780629813
250060,모비스,KOSDAQ,5010.0,3,True,190.50824598,True,72.46127366609294,False,-15.271812793551188,False,81.3693639,True,54.20129270544783
251370,와이엠티,KOSDAQ,12380.0,3,True,23.351315455,True,19.49806949806949,False,-145.41034265662284,False,9.3309298,True,7.2307105983439035
252990,샘씨엔에스,KOSDAQ,10380.0,3,True,129.184000375,True,65.81469648562299,False,-177.14767939093554,False,33.3775128,True,55.47824914715387
254490,미래반도체,KOSDAQ,19160.0,3,True,129.75333828,True,33.986013986013994,False,-107.79777840438487,False,27.677578,True,14.565893326955281
255440,야스,KOSDAQ,11580.0,3,False,9.86735434,True,29.675251959686456,True,114.35931488221061,False,12.3785568,True,31.95603744451978
259630,엠플러스,KOSDAQ,12330.0,3,True,25.70102582,True,19.941634241245133,False,-21.64526299395363,False,13.1050638,True,3.7629861523119423
264450,유비쿼스,KOSDAQ,14440.0,3,True,33.74527871,False,57.81420765027323,True,212.45007434428936,False,38.9350052,True,52.14012906624524
264660,씨앤지하이테크,KOSDAQ,17700.0,3,True,36.516039655,True,18.791946308724828,False,-182.15816808820597,False,10.177854,True,18.785568560077316
265520,시스템,KOSDAQ,22350.0,3,True,33.60640905,True,20.485175202156334,False,-84.36819155558561,False,30.5553555,True,16.959370355640214
265740,엔에프씨,KOSDAQ,8130.0,3,True,48.804151485,True,97.0909090909091,False,-97.05113325683112,False,24.93471,True,49.681030276808634
272290,이녹스첨단소재,KOSDAQ,32600.0,3,True,143.689758925,True,48.181818181818194,False,-448.0782168969696,False,51.53734,True,25.92099037245188
274090,켄코아에어로스페이스,KOSDAQ,21100.0,3,True,152.968675365,True,97.56554307116106,False,-81.58153707373845,False,110.552606,True,46.73208182225945
281740,레이크머티리얼즈,KOSDAQ,19500.0,3,True,282.877716325,True,41.30434782608696,False,-436.2163393072402,False,128.0838,True,30.643200021438876
289930,웨이비스,KOSDAQ,17780.0,3,True,60.16036219,True,119.50617283950615,False,-170.33808532431408,False,33.7409282,True,75.02239459773395
290550,디케이티,KOSDAQ,19000.0,3,True,194.412959755,False,183.5820895522388,True,631.0204144963741,False,144.58411,True,133.41810095947127
290660,네오펙트,KOSDAQ,998.0,3,True,26.3728072045,True,50.30120481927711,True,10.305414433391627,False,93.95927486,False,-1.577423951794632
290740,액트로,KOSDAQ,23200.0,3,True,82.486336625,True,171.34502923976606,False,-532.3773717438614,False,49.541744,True,125.25857402584163
298830,슈어소프트테크,KOSDAQ,7230.0,3,True,125.41268632,True,14.761904761904754,False,-44.544303700729415,False,26.7995856,True,20.11762555863832
304360,에스바이오메딕스,KOSDAQ,34750.0,3,True,34.47823555,True,17.200674536256333,False,-185.4128575827781,False,22.5134825,True,32.46876024488614
306620,지아이에스,KOSDAQ,2880.0,3,True,61.9291573425,True,34.265734265734274,False,-16.183826077259226,False,31.5008352,True,28.318800932093513
307750,국전약품,KOSDAQ,4655.0,3,True,152.1595413025,False,52.124183006535944,True,91.74835810677789,False,103.0112398,True,25.622377244943383
309710,아이티켐,KOSDAQ,36200.0,3,True,115.9824036,True,39.4990366088632,True,247.51756793684166,False,103.98993,False,0.0
314130,지놈앤컴퍼니,KOSDAQ,9060.0,3,True,47.43743782,False,67.46765249537894,True,267.8654454896018,False,77.1808716,True,112.52763621649197
315640,딥노이드,KOSDAQ,3550.0,3,True,20.6384240575,True,19.932432432432435,True,12.271971818156096,False,12.022359,False,-20.26270630620918
317830,에스피시스템스,KOSDAQ,10340.0,3,True,20.256344465,True,13.501646542261248,False,-50.2139933825224,False,4.643694,True,6.024096385542177
317850,대모,KOSDAQ,8340.0,3,True,20.436135185,True,15.833333333333343,False,-19.887794909292268,False,10.2287598,True,8.559825054670412
322180,티라유텍,KOSDAQ,7830.0,3,True,18.817610305,True,13.642960812772142,False,1.9114658419304078,False,10.2749175,True,19.113267894562714
322310,오로스테크놀로지,KOSDAQ,32000.0,3,True,100.359215875,False,47.80600461893765,True,582.7855381173644,False,108.71328,True,34.97895171971619
323350,다원넥스뷰,KOSDAQ,15850.0,3,True,74.162385355,True,215.73705179282868,False,-105.61037653750259,False,144.82145,True,110.12441751788047
327260,머트리얼즈,KOSDAQ,65000.0,3,True,227.491037225,False,224.18952618453866,True,1753.189001469933,False,161.1688,True,258.8671942934595
330350,위더스제약,KOSDAQ,8360.0,3,True,159.357140365,True,24.21991084695394,False,-140.21460744083825,False,9.234456,True,9.188984451018435
330860,네패스아크,KOSDAQ,17990.0,3,True,29.33624248,True,18.824306472919417,False,-245.57872135888113,False,9.6313063,True,9.29293727047118
331740,아우토크립트,KOSDAQ,19170.0,3,True,80.59436939,True,31.662087912087912,True,106.07371271764214,False,47.7645471,False,0.0
331920,셀레믹스,KOSDAQ,6470.0,3,True,14.9162424975,False,143.23308270676694,True,106.23783623704912,False,14.8265226,True,99.55739588393592
332290,누보,KOSDAQ,1362.0,3,True,35.66177197,False,26.111111111111107,True,5.683994907975837,False,38.91020166,True,10.057937989382083
332570,일렉트로닉스,KOSDAQ,5070.0,3,True,67.7823327725,True,14.576271186440671,False,30.13584941528984,False,18.5730831,True,2.4439033753952843
348210,넥스틴,KOSDAQ,81100.0,3,True,96.7789127,True,23.43987823439879,False,-45.712349342384414,False,51.266554,True,34.40559498506375
354320,알멕,KOSDAQ,60300.0,3,True,153.9685812,True,207.81010719754977,False,-75.31865488704238,False,191.981331,True,104.60826678474903
355150,코스텍시스,KOSDAQ,23400.0,3,True,68.929820875,False,108.18505338078293,True,480.6173394384882,False,172.279458,True,86.53964964027342
356860,티엘비,KOSDAQ,59000.0,3,True,135.2031264,True,25.398512221041436,False,86.41540267772356,False,75.3725,True,28.216690553363687
357780,솔브레인,KOSDAQ,424000.0,3,True,291.69357,True,70.62374245472837,False,-5149.735024153044,False,120.25488,True,58.03882760535765
360350,코셈,KOSDAQ,13200.0,3,True,18.834022,False,121.10552763819094,True,593.1533309734234,False,15.30804,True,69.84700901990554
361390,제노코,KOSDAQ,28050.0,3,True,154.870814525,True,89.65517241379311,False,-1.5236414109037355,False,118.9872585,True,45.752143413873725
365270,큐라클,KOSDAQ,19710.0,3,True,84.029247655,False,212.36133122028525,True,28.2454506297604,False,109.601397,True,183.00992760344724
366030,공구우먼,KOSDAQ,5710.0,3,True,43.499215425,True,22.00854700854702,False,47.45308035284477,False,45.9473993,True,14.800406124028665
371950,풍원정밀,KOSDAQ,17200.0,3,True,52.02178908,True,90.68736141906875,False,46.78493718001562,False,56.638052,True,53.09096896792656
373200,엑스플러스,KOSDAQ,774.0,3,True,14.454584235,True,74.7178329571106,False,-26.578217613355847,False,6.21019674,True,24.23756019261638
376900,로킷헬스케어,KOSDAQ,103600.0,3,True,458.1250198,False,98.08795411089865,True,4227.292486383126,True,340.606756,False,161.4177877645877
377220,프롬바이오,KOSDAQ,1650.0,3,True,26.9468811955,False,53.3457249070632,True,38.38748807594885,True,362.857803,False,-1.3101820976670342
378340,필에너지,KOSDAQ,14290.0,3,True,16.61518587,True,19.182652210175142,False,-130.07530028559034,False,6.0753935,True,4.9219326487832005
388720,유일로보틱스,KOSDAQ,104500.0,3,True,127.7939986,True,31.944444444444443,False,-1478.4093016599725,False,75.824155,True,23.578697161237685
388790,라이콤,KOSDAQ,5450.0,3,True,106.13839207,False,129.47368421052633,True,248.81766381751413,False,37.672471,True,111.81294390843463
388870,파로스아이바이오,KOSDAQ,11110.0,3,True,25.75966868,False,48.13333333333334,True,266.32779092071524,False,199.6782524,True,51.719476014734944
389030,지니너스,KOSDAQ,5320.0,3,True,53.6515777975,False,85.3658536585366,True,216.05933289026325,False,59.8913896,True,112.46006389776358
389260,대명에너지,KOSDAQ,20400.0,3,True,75.0550993,True,45.71428571428571,True,235.69762333322626,False,87.35484,False,-7.5484011311725
389500,에스비비테크,KOSDAQ,49500.0,3,True,117.49232795,True,41.83381088825215,False,-849.5861402771866,False,34.40448,True,49.40351777373668
389650,넥스트바이오메디컬,KOSDAQ,70600.0,3,True,58.4049174,True,15.927750410509024,False,193.8201104877112,False,44.228782,True,7.574395465419248
393890,더블유씨피,KOSDAQ,10130.0,3,True,75.03197631,True,66.88632619439869,False,-4.515468708722835,False,55.9379613,True,31.6097180719761
394280,오픈엣지테크놀로지,KOSDAQ,15360.0,3,True,62.654309915,True,39.25657298277425,False,-41.21287362062259,False,31.9228416,True,16.776334545952174
396270,넥스트칩,KOSDAQ,3320.0,3,True,21.0545925625,True,25.757575757575758,True,23.617872982008933,False,23.3476344,False,-7.867351186346605
396300,세아메카닉스,KOSDAQ,3920.0,3,True,59.104297255,True,70.80610021786494,False,-84.91218274342111,False,7.8634808,True,22.71667162333495
397030,에이프릴바이오,KOSDAQ,65700.0,3,True,315.5557655,True,51.382488479262676,False,-533.8182865295998,False,198.036882,True,85.8596717044916
398120,에스지헬스케어,KOSDAQ,4130.0,3,True,10.148320795,True,48.02867383512546,False,-38.68984776699679,False,5.3101062,True,26.05683240240515
399720,가온칩스,KOSDAQ,61600.0,3,True,83.7914478,True,35.982339955849895,False,-611.3261780104872,False,39.544736,True,20.22151203922813
405100,큐알티,KOSDAQ,17010.0,3,True,21.0290925,True,18.78491620111731,False,-54.09467903816446,False,13.1528124,True,13.69142902974625
417010,나노팀,KOSDAQ,10470.0,3,True,113.90477967,True,113.23828920570267,False,-191.04833429988128,False,22.0488777,True,63.13366209362656
